prov_id,year,track,batch,group,uni_name,uni_raw,min_score,min_rank,plan,source,fetched_at
henan,2025,phy,专科批,（102）,哈尔滨幼儿师范高等专科学校,哈尔滨幼儿师范高等专科学校,244,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,长春金融高等专科学校,长春金融高等专科学校,361,,34,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,上海旅游高等专科学校,上海旅游高等专科学校,409,,22,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,镇江市高等专科学校,镇江市高等专科学校,421,,10,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,江苏城市职业学院,江苏城市职业学院,456,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,合肥幼儿师范高等专科学校,合肥幼儿师范高等专科学校,360,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,安徽第二医学院,安徽第二医学院,463,,17,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,安徽第二医学院,安徽第二医学院,471,,9,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,安徽中医药高等专科学校,安徽中医药高等专科学校,460,,12,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,桐城师范高等专科学校,桐城师范高等专科学校,414,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,汉江师范学院,汉江师范学院,433,,14,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,广西体育高等专科学校,广西体育高等专科学校,297,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,重庆三峡医药高等专科学校,重庆三峡医药高等专科学校,470,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,曲靖健康医学院,曲靖健康医学院,430,,3,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,楚雄医药高等专科学校,楚雄医药高等专科学校,402,,12,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,抚州医药学院,抚州医药学院,428,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,肇庆医学院,肇庆医学院,427,,14,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,肇庆医学院,肇庆医学院,434,,27,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,石家庄幼儿师范高等专科学校,石家庄幼儿师范高等专科学校,374,,4,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,广西信息职业技术学院,广西信息职业技术学院,358,,15,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,上海南湖职业技术学院,上海南湖职业技术学院,413,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,重庆工信职业学院,重庆工信职业学院,392,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,常州信息职业技术学院,常州信息职业技术学院,470,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,江苏建筑职业技术学院,江苏建筑职业技术学院,399,,26,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,烟台城市科技职业学院,烟台城市科技职业学院,241,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,上海杉达学院,上海杉达学院,408,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,齐鲁医药学院,齐鲁医药学院,331,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,河北化工医药职业技术学院,河北化工医药职业技术学院,413,,14,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,广州职业技术大学,广州职业技术大学,449,,40,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（103）,唐山幼儿师范高等专科学校,唐山幼儿师范高等专科学校,363,,3,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,河北软件职业技术学院,河北软件职业技术学院,426,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,河北交通职业技术学院,河北交通职业技术学院,412,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,河北轨道运输职业技术学院,河北轨道运输职业技术学院,435,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,盘锦职业技术学院,盘锦职业技术学院,315,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,大连职业技术学院,大连职业技术学院,365,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,辽宁轨道交通职业学院,辽宁轨道交通职业学院,409,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,渤海船舶职业学院,渤海船舶职业学院,393,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,长春职业技术大学,长春职业技术大学,360,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,苏州卫生职业技术学院,苏州卫生职业技术学院,461,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,重庆财经职业学院,重庆财经职业学院,411,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,浙江国际海运职业技术学院,浙江国际海运职业技术学院,411,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,伊春职业学院,伊春职业学院,295,,61,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,黑龙江农业工程职业学院,黑龙江农业工程职业学院,389,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,黑龙江农垦职业学院,黑龙江农垦职业学院,324,,73,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,厦门城市职业学院,厦门城市职业学院,382,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,山东商务职业学院,山东商务职业学院,385,,55,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,上海行健职业学院,上海行健职业学院,398,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,上海交通职业技术学院,上海交通职业技术学院,418,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,上海农林职业技术学院,上海农林职业技术学院,420,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,上海工商职业技术学院,上海工商职业技术学院,217,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,上海邦德职业技术学院,上海邦德职业技术学院,287,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,上海东海职业技术学院,上海东海职业技术学院,180,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,上海工商外国语职业学院,上海工商外国语职业学院,374,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,上海闵行职业技术学院,上海闵行职业技术学院,410,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,上海现代化工职业学院,上海现代化工职业学院,407,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,上海建设管理职业技术学院,上海建设管理职业技术学院,397,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,连云港职业技术学院,连云港职业技术学院,427,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（104）,江苏工程职业技术学院,江苏工程职业技术学院,458,,3,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,南京机电职业技术学院,南京机电职业技术学院,469,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,江苏电子信息职业学院,江苏电子信息职业学院,427,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,常州机电职业技术学院,常州机电职业技术学院,469,,15,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,浙江同济科技职业学院,浙江同济科技职业学院,432,,46,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,浙江邮电职业技术学院,浙江邮电职业技术学院,432,,8,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,浙江安防职业技术学院,浙江安防职业技术学院,412,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,杭州职业技术大学,杭州职业技术大学,467,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,义乌工商职业技术学院,义乌工商职业技术学院,414,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,浙江交通职业技术学院,浙江交通职业技术学院,458,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,浙江机电职业技术大学,浙江机电职业技术大学,477,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,浙江工业职业技术学院,浙江工业职业技术学院,425,,25,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,浙江建设职业技术学院,浙江建设职业技术学院,425,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,浙江商业职业技术学院,浙江商业职业技术学院,425,,30,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,浙江经贸职业技术学院,浙江经贸职业技术学院,433,,30,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,重庆化工职业学院,重庆化工职业学院,406,,30,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（110）,湄洲湾职业技术学院,湄洲湾职业技术学院,390,,10,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,枣庄职业学院,枣庄职业学院,311,,45,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（105）,江西机电职业技术学院,江西机电职业技术学院,415,,17,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,江西应用技术职业学院,江西应用技术职业学院,426,,14,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,广东科贸职业学院,广东科贸职业学院,409,,27,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,东莞职业技术学院,东莞职业技术学院,397,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,襄阳科技职业学院,襄阳科技职业学院,379,,87,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,宜昌科技职业学院,宜昌科技职业学院,392,,24,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,杭州科技职业技术学院,杭州科技职业技术学院,447,,15,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,台州科技职业学院,台州科技职业学院,414,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,威海职业学院,威海职业学院,287,,39,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,山东劳动职业技术学院,山东劳动职业技术学院,387,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（105）,滨州职业学院,滨州职业学院,395,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,山东信息职业技术学院,山东信息职业技术学院,351,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（103）,西藏职业技术学院,西藏职业技术学院,322,,5,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（104）,西藏职业技术学院,西藏职业技术学院,333,,13,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,西藏职业技术学院,西藏职业技术学院,280,,14,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,西藏职业技术学院,西藏职业技术学院,289,,5,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,襄阳职业技术学院,襄阳职业技术学院,424,,79,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,湖北职业技术学院,湖北职业技术学院,408,,72,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,上海浦东职业技术学院,上海浦东职业技术学院,419,,11,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,湖南汽车工程职业大学,湖南汽车工程职业大学,420,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,三亚护理职业学院,三亚护理职业学院,185,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,广东水利电力职业技术学院,广东水利电力职业技术学院,331,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,重庆工业职业技术大学,重庆工业职业技术大学,384,,26,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,重庆工程职业技术学院,重庆工程职业技术学院,407,,19,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,云南财经职业学院,云南财经职业学院,364,,10,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,广东江门中医药职业学院,广东江门中医药职业学院,393,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,云南能源职业技术学院,云南能源职业技术学院,377,,2,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,西安城市建设职业学院,西安城市建设职业学院,267,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,宁夏职业技术大学,宁夏职业技术大学,412,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,漳州职业技术学院,漳州职业技术学院,417,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,首选物理，再选不限,黎明职业大学,黎明职业大学,279,,106,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,河北正定师范高等专科学校,河北正定师范高等专科学校,402,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（104）,临汾职业技术学院,临汾职业技术学院,375,,6,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,辽宁铁道职业技术学院,辽宁铁道职业技术学院,412,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,辽宁装备制造职业技术学院,辽宁装备制造职业技术学院,377,,125,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,江苏经贸职业技术学院,江苏经贸职业技术学院,453,,5,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,福建电力职业技术学院,福建电力职业技术学院,441,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,海南卫生健康职业学院,海南卫生健康职业学院,373,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,海南外国语职业学院,海南外国语职业学院,316,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（101）,北京科技职业大学,北京科技职业大学,476,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,南京铁道职业技术学院,南京铁道职业技术学院,492,225208,7,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,无锡工艺职业技术学院,无锡工艺职业技术学院,420,,4,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
henan,2025,phy,专科批,（102）,苏州健雄职业技术学院,苏州健雄职业技术学院,402,,0,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/henan/school-admission.csv,2026-09-20T06:33:22+00:00
