uni_code,uni_name,aliases,uni_prov,city,level,kind,nature,source,fetched_at
8444.0,天府新区航空旅游职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2502.0,天府新区通用航空职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8074.0,宝鸡中北职业学院,,shaanxi,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8431.0,宿迁职业技术学院,,jiangsu,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2421.0,山东圣翰财贸职业学院,,shandong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1907.0,山东文化产业职业学院,,shandong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
389.0,川北幼儿师范高等专科学校,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
390.0,川南幼儿师范高等专科学校,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8071.0,巴中职业技术学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
608.0,广东信息工程职业学院,,guangdong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8132.0,广东机电职业技术学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
606.0,广东艺术职业学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8136.0,广东茂名幼儿师范专科学校,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8151.0,广元中核职业技术学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8156.0,广州科技贸易职业学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1452.0,廊坊燕京职业技术学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2630.0,徐州工业职业技术学院,,jiangsu,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8119.0,德阳农业科技职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8118.0,德阳城市轨道交通职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
431.0,德阳科贸职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1200.0,惠州卫生职业技术学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
289.0,成都工业职业技术学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8497.0,扬州中瑞酒店职业学院,,jiangsu,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
228.0,承德应用技术职业学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8335.0,攀枝花攀西职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8347.0,日照航海工程职业学院,,shandong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8468.0,武昌职业学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2431.0,武汉外语外事职业学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2411.0,武汉海事职业学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8475.0,武汉铁路桥梁职业学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8250.0,江海职业技术学院,,jiangsu,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8258.0,江苏商贸职业学院,,jiangsu,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1277.0,江苏航空职业技术学院,,jiangsu,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1266.0,江苏财会职业学院,,jiangsu,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8286.0,江西婺源茶业职业学院,,jiangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8252.0,江门职业技术学院,,guangdong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2322.0,江阳城建职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8191.0,河南地矿职业学院,,henan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8190.0,河南测绘职业学院,,henan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2255.0,泰山职业技术学院,,shandong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8317.0,泸州医疗器械职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1559.0,洛阳职业技术学院,,henan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1243.0,济南幼儿师范高等专科学校,,shandong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8080.0,渤海理工职业学院,,hebei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1064.0,湖北孝感美珈职业学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8215.0,湖北幼儿师范高等专科学校,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8213.0,湖北铁道运输职业学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1121.0,湖南三一工业职业技术学院,,hunan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1105.0,湖南九嶷职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8230.0,湖南化工职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1149.0,湖南幼儿师范高等专科学校,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8242.0,湖南邮电职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1128.0,湖南食品药品职业学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8224.0,湖南高尔夫旅游职业学院,,hunan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2568.0,湘中幼儿师范高等专科学校,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2561.0,湘南幼儿师范高等专科学校,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2352.0,潍坊环境工程职业学院,,shandong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1758.0,濮阳医学高等专科学校,,henan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8496.0,烟台黄金职业学院,,shandong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8502.0,益阳医学高等专科学校,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8494.0,盐城幼儿师范高等专科学校,,jiangsu,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8322.0,眉山药科职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8323.0,绵阳飞行职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8435.0,苏州工业职业技术学院,,jiangsu,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8336.0,萍乡卫生职业学院,,jiangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8487.0,襄阳汽车职业技术学院,,hubei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2505.0,西昌民族幼儿师范高等专科学校,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8531.0,资阳环境科技职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8129.0,赣州职业技术学院,,jiangxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
,达州中医药职业学院,,sichuan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8439.0,遂宁职业学院,,sichuan,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
830.0,邯郸幼儿师范高等专科学校,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
,重庆农业职业学院,,chongqing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2324.0,铁岭卫生职业学院,,liaoning,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8086.0,长江艺术工程职业学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8090.0,长沙卫生职业学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
261.0,长沙职业技术学院,,hunan,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8343.0,青岛航空科技职业学院,,shandong,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8244.0,黄冈科技职业学院,,hubei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
2297.0,黄山健康职业学院,,anhui,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
8772.0,山东信息职业技术学院,,shandong,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1101.0,北京大学,,beijing,,985,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1104.0,清华大学,,beijing,,985,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1105.0,北京交通大学,,beijing,,211,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1106.0,北京航空航天大学,,beijing,,985,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1107.0,北京理工大学,,beijing,,985,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1116.0,中国农业大学,,beijing,,985,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1124.0,北京语言大学,,beijing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1137.0,中国戏曲学院,,beijing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1138.0,北京电影学院,,beijing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1141.0,中国政法大学,,beijing,,211,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1142.0,华北电力大学,,beijing,,211,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1145.0,中国矿业大学,,beijing,,211,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1188.0,中国社会科学院大学,,beijing,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1201.0,南开大学,,tianjin,,985,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1202.0,天津大学,,tianjin,,985,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1203.0,天津科技大学,,tianjin,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1208.0,天津中医药大学,,tianjin,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1209.0,天津外国语大学,,tianjin,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1210.0,天津商业大学,,tianjin,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1211.0,天津财经大学,,tianjin,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
6.0,天津体育学院,,tianjin,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1215.0,河北工业大学,,tianjin,,211,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1216.0,天津城建大学,,tianjin,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1219.0,北京科技大学天津学院,,tianjin,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1246.0,天津理工大学中环信息学院,,tianjin,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1250.0,天津仁爱学院,,tianjin,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1252.0,天津财经大学珠江学院,,tianjin,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1302.0,河北地质大学,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1304.0,华北理工大学,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1307.0,邢台学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1310.0,华北科技学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1314.0,东北大学秦皇岛分校,,hebei,,985,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1315.0,华北理工大学轻工学院,,hebei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1339.0,河北外国语学院,,hebei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1343.0,保定学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1359.0,河北医科大学临床学院,,hebei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1361.0,衡水学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1378.0,河北地质大学华信学院,,hebei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1381.0,唐山师范学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1385.0,保定理工学院,,hebei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1386.0,河北经贸大学,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1388.0,唐山学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1390.0,河北东方学院,,hebei,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1399.0,沧州师范学院,,hebei,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1401.0,太原科技大学,,shanxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1403.0,太原理工大学,,shanxi,,211,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1406.0,山西大同大学,,shanxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1408.0,山西财经大学,,shanxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1415.0,山西应用科技学院,,shanxi,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1425.0,山西大学,,shanxi,,普通本科,,公办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
1430.0,山西晋中理工学院,,shanxi,,民办/独立学院,,民办,https://hf-mirror.com/datasets/choucsan/Gaokao-Compass-11M/resolve/main/data/2025/chongqing/school-admission.csv,2026-09-20T07:29:44+00:00
