院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
桂林航天工业学院,湖南,历史类,2025,本科批,488,32285,
乐山师范学院,湖南,历史类,2025,本科批,488,32285,8
四川音乐学院,湖南,历史类,2025,本科批,488,32285,
四川传媒学院,湖南,历史类,2025,本科批,488,32285,2
贵阳康养职业大学,湖南,历史类,2025,本科批,488,32285,4
曲靖师范学院,湖南,历史类,2025,本科批,488,32285,18
吉林医药学院,湖南,历史类,2025,本科批,487,31818,
齐齐哈尔医学院,湖南,历史类,2025,本科批,487,32700,
台州学院,湖南,历史类,2025,本科批,487,32700,25
池州学院,湖南,历史类,2025,本科批,487,32700,14
泰山学院,湖南,历史类,2025,本科批,487,32700,5
中原工学院,湖南,历史类,2025,本科批,487,32285,
湖南财政经济学院,湖南,历史类,2025,本科批,487,32700,1732
百色学院,湖南,历史类,2025,本科批,487,31818,13
济宁学院,湖南,历史类,2025,本科批,487,32700,
宝鸡文理学院,湖南,历史类,2025,本科批,487,32700,10
宁夏师范大学,湖南,历史类,2025,本科批,487,31403,5
忻州师范学院,湖南,历史类,2025,本科批,486,33137,20
长治学院,湖南,历史类,2025,本科批,486,33137,14
山西工程技术学院,湖南,历史类,2025,本科批,486,32285,
佳木斯大学,湖南,历史类,2025,本科批,486,31818,
黑龙江工程学院,湖南,历史类,2025,本科批,486,32285,8
黄山学院,湖南,历史类,2025,本科批,486,33137,5
郑州工程技术学院,湖南,历史类,2025,本科批,486,33137,
河池学院,湖南,历史类,2025,本科批,486,33137,21
安顺学院,湖南,历史类,2025,本科批,486,33137,3
红河学院,湖南,历史类,2025,本科批,486,32700,10
滇西科技师范学院,湖南,历史类,2025,本科批,486,33137,2
河北科技师范学院,湖南,历史类,2025,本科批,485,33567,
廊坊师范学院,湖南,历史类,2025,本科批,485,33137,8
鲁东大学,湖南,历史类,2025,本科批,485,33567,
河南城建学院,湖南,历史类,2025,本科批,485,33567,5
安阳工学院,湖南,历史类,2025,本科批,485,33137,6
武汉商学院,湖南,历史类,2025,本科批,485,33567,
怀化学院,湖南,历史类,2025,本科批,485,33567,
湖南第一师范学院,湖南,历史类,2025,本科批,485,33567,979
西南交通大学希望学院,湖南,历史类,2025,本科批,485,33567,
石家庄铁道大学四方学院,湖南,历史类,2025,本科批,484,34000,2
河北金融学院,湖南,历史类,2025,本科批,484,34000,20
邯郸学院,湖南,历史类,2025,本科批,484,34000,6
河北环境工程学院,湖南,历史类,2025,本科批,484,34000,5
晋中学院,湖南,历史类,2025,本科批,484,33137,
鞍山师范学院,湖南,历史类,2025,本科批,484,34000,
吉林工商学院,湖南,历史类,2025,本科批,484,34000,
山东女子学院,湖南,历史类,2025,本科批,484,34000,4
平顶山学院,湖南,历史类,2025,本科批,484,34000,
新乡学院,湖南,历史类,2025,本科批,484,33137,14
武汉轻工大学,湖南,历史类,2025,本科批,484,34000,
湖北文理学院,湖南,历史类,2025,本科批,484,34000,
邵阳学院,湖南,历史类,2025,本科批,484,34000,116
重庆文理学院,湖南,历史类,2025,本科批,484,34000,12
重庆人文科技学院,湖南,历史类,2025,本科批,484,34000,
西昌学院,湖南,历史类,2025,本科批,484,34000,
文山学院,湖南,历史类,2025,本科批,484,34000,5
陕西学前师范学院,湖南,历史类,2025,本科批,484,34000,
安康学院,湖南,历史类,2025,本科批,484,33567,41
兰州财经大学,湖南,历史类,2025,本科批,484,34000,
河西学院,湖南,历史类,2025,本科批,484,32700,
河北科技工程职业技术大学,湖南,历史类,2025,本科批,483,34448,
运城学院,湖南,历史类,2025,本科批,483,34448,
辽宁师范大学,湖南,历史类,2025,本科批,483,34448,21
沈阳大学,湖南,历史类,2025,本科批,483,34448,15
牡丹江师范学院,湖南,历史类,2025,本科批,483,34448,30
绥化学院,湖南,历史类,2025,本科批,483,33567,6
淮阴师范学院,湖南,历史类,2025,本科批,483,34448,
