分数,位次,省份,年份,科类
391,23882,内蒙古,2025,历史类
390,23976,内蒙古,2025,历史类
389,24060,内蒙古,2025,历史类
388,24164,内蒙古,2025,历史类
387,24269,内蒙古,2025,历史类
386,24371,内蒙古,2025,历史类
385,24474,内蒙古,2025,历史类
384,24596,内蒙古,2025,历史类
383,24712,内蒙古,2025,历史类
382,24839,内蒙古,2025,历史类
381,24947,内蒙古,2025,历史类
380,25060,内蒙古,2025,历史类
379,25187,内蒙古,2025,历史类
378,25298,内蒙古,2025,历史类
377,25405,内蒙古,2025,历史类
376,25532,内蒙古,2025,历史类
375,25628,内蒙古,2025,历史类
374,25726,内蒙古,2025,历史类
373,25823,内蒙古,2025,历史类
372,25919,内蒙古,2025,历史类
371,26005,内蒙古,2025,历史类
370,26105,内蒙古,2025,历史类
369,26197,内蒙古,2025,历史类
368,26299,内蒙古,2025,历史类
367,26404,内蒙古,2025,历史类
366,26503,内蒙古,2025,历史类
365,26592,内蒙古,2025,历史类
364,26677,内蒙古,2025,历史类
363,26785,内蒙古,2025,历史类
362,26876,内蒙古,2025,历史类
361,26978,内蒙古,2025,历史类
360,27072,内蒙古,2025,历史类
359,27162,内蒙古,2025,历史类
358,27245,内蒙古,2025,历史类
357,27337,内蒙古,2025,历史类
356,27430,内蒙古,2025,历史类
355,27501,内蒙古,2025,历史类
354,27591,内蒙古,2025,历史类
353,27671,内蒙古,2025,历史类
352,27735,内蒙古,2025,历史类
351,27816,内蒙古,2025,历史类
350,27895,内蒙古,2025,历史类
349,27976,内蒙古,2025,历史类
348,28067,内蒙古,2025,历史类
347,28148,内蒙古,2025,历史类
346,28252,内蒙古,2025,历史类
345,28331,内蒙古,2025,历史类
344,28394,内蒙古,2025,历史类
343,28470,内蒙古,2025,历史类
342,28553,内蒙古,2025,历史类
341,28625,内蒙古,2025,历史类
340,28699,内蒙古,2025,历史类
339,28774,内蒙古,2025,历史类
338,28832,内蒙古,2025,历史类
337,28911,内蒙古,2025,历史类
336,28987,内蒙古,2025,历史类
335,29055,内蒙古,2025,历史类
334,29123,内蒙古,2025,历史类
333,29183,内蒙古,2025,历史类
332,29252,内蒙古,2025,历史类
331,29306,内蒙古,2025,历史类
330,29366,内蒙古,2025,历史类
329,29427,内蒙古,2025,历史类
328,29485,内蒙古,2025,历史类
327,29536,内蒙古,2025,历史类
326,29595,内蒙古,2025,历史类
325,29653,内蒙古,2025,历史类
324,29699,内蒙古,2025,历史类
323,29749,内蒙古,2025,历史类
322,29816,内蒙古,2025,历史类
321,29876,内蒙古,2025,历史类
320,29935,内蒙古,2025,历史类
319,29990,内蒙古,2025,历史类
318,30038,内蒙古,2025,历史类
317,30089,内蒙古,2025,历史类
316,30150,内蒙古,2025,历史类
315,30211,内蒙古,2025,历史类
314,30274,内蒙古,2025,历史类
313,30331,内蒙古,2025,历史类
312,30390,内蒙古,2025,历史类
311,30445,内蒙古,2025,历史类
310,30483,内蒙古,2025,历史类
309,30520,内蒙古,2025,历史类
308,30566,内蒙古,2025,历史类
307,30620,内蒙古,2025,历史类
306,30672,内蒙古,2025,历史类
305,30719,内蒙古,2025,历史类
304,30760,内蒙古,2025,历史类
303,30800,内蒙古,2025,历史类
302,30834,内蒙古,2025,历史类
301,30877,内蒙古,2025,历史类
300,30916,内蒙古,2025,历史类
299,30947,内蒙古,2025,历史类
298,30980,内蒙古,2025,历史类
297,31008,内蒙古,2025,历史类
296,31037,内蒙古,2025,历史类
295,31071,内蒙古,2025,历史类
294,31102,内蒙古,2025,历史类
293,31138,内蒙古,2025,历史类
292,31176,内蒙古,2025,历史类
291,31211,内蒙古,2025,历史类
290,31235,内蒙古,2025,历史类
289,31274,内蒙古,2025,历史类
288,31305,内蒙古,2025,历史类
287,31330,内蒙古,2025,历史类
286,31356,内蒙古,2025,历史类
285,31387,内蒙古,2025,历史类
284,31417,内蒙古,2025,历史类
283,31431,内蒙古,2025,历史类
282,31446,内蒙古,2025,历史类
281,31473,内蒙古,2025,历史类
280,31505,内蒙古,2025,历史类
279,31540,内蒙古,2025,历史类
278,31567,内蒙古,2025,历史类
277,31589,内蒙古,2025,历史类
276,31624,内蒙古,2025,历史类
275,31648,内蒙古,2025,历史类
274,31672,内蒙古,2025,历史类
273,31693,内蒙古,2025,历史类
272,31717,内蒙古,2025,历史类
271,31756,内蒙古,2025,历史类
270,31779,内蒙古,2025,历史类
269,31801,内蒙古,2025,历史类
268,31823,内蒙古,2025,历史类
267,31848,内蒙古,2025,历史类
266,31877,内蒙古,2025,历史类
265,31891,内蒙古,2025,历史类
264,31921,内蒙古,2025,历史类
263,31939,内蒙古,2025,历史类
262,31964,内蒙古,2025,历史类
261,31986,内蒙古,2025,历史类
260,32003,内蒙古,2025,历史类
259,32017,内蒙古,2025,历史类
258,32040,内蒙古,2025,历史类
257,32052,内蒙古,2025,历史类
256,32071,内蒙古,2025,历史类
255,32087,内蒙古,2025,历史类
254,32107,内蒙古,2025,历史类
253,32125,内蒙古,2025,历史类
252,32139,内蒙古,2025,历史类
251,32153,内蒙古,2025,历史类
250,32169,内蒙古,2025,历史类
249,32181,内蒙古,2025,历史类
248,32196,内蒙古,2025,历史类
247,32212,内蒙古,2025,历史类
246,32221,内蒙古,2025,历史类
245,32231,内蒙古,2025,历史类
244,32240,内蒙古,2025,历史类
243,32251,内蒙古,2025,历史类
242,32263,内蒙古,2025,历史类
241,32277,内蒙古,2025,历史类
240,32291,内蒙古,2025,历史类
239,32310,内蒙古,2025,历史类
238,32320,内蒙古,2025,历史类
237,32333,内蒙古,2025,历史类
236,32345,内蒙古,2025,历史类
235,32362,内蒙古,2025,历史类
234,32374,内蒙古,2025,历史类
233,32391,内蒙古,2025,历史类
232,32411,内蒙古,2025,历史类
231,32422,内蒙古,2025,历史类
230,32431,内蒙古,2025,历史类
229,32440,内蒙古,2025,历史类
