院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
景德镇陶瓷大学,重庆,历史类,2025,本科批,535,9726,
南昌医学院,重庆,历史类,2025,本科批,535,9726,
湖南工商大学,重庆,历史类,2025,本科批,535,9726,
河北医科大学,重庆,历史类,2025,本科批,534,9922,
北华大学,重庆,历史类,2025,本科批,534,9922,
广东金融学院,重庆,历史类,2025,本科批,534,9922,
中华女子学院,重庆,历史类,2025,本科批,533,10123,
常州大学,重庆,历史类,2025,本科批,533,10123,
集美大学,重庆,历史类,2025,本科批,533,10123,
贵州大学,重庆,历史类,2025,本科批,533,10123,
沈阳医学院,重庆,历史类,2025,本科批,532,10338,
东北电力大学,重庆,历史类,2025,本科批,532,10338,
厦门理工学院,重庆,历史类,2025,本科批,532,10338,
河南科技大学,重庆,历史类,2025,本科批,532,10338,
河南财经政法大学,重庆,历史类,2025,本科批,532,10338,
苏州城市学院,重庆,历史类,2025,本科批,532,10338,8
黑龙江大学,重庆,历史类,2025,本科批,531,10541,
上海理工大学,重庆,历史类,2025,本科批,531,10541,
无锡学院,重庆,历史类,2025,本科批,531,10541,
西安建筑科技大学,重庆,历史类,2025,本科批,531,10338,
重庆理工大学,重庆,历史类,2025,本科提前批B段,531,10541,
华侨大学,重庆,历史类,2025,本科批,530,10766,
赣南师范大学,重庆,历史类,2025,本科批,530,10766,6
天津医科大学临床医学院,重庆,历史类,2025,本科批,529,10984,
宁波大学,重庆,历史类,2025,本科批,529,10984,
安徽农业大学,重庆,历史类,2025,本科批,529,10984,
江西农业大学,重庆,历史类,2025,本科批,529,10984,
甘肃中医药大学,重庆,历史类,2025,本科批,529,10984,
华北理工大学,重庆,历史类,2025,本科批,528,11193,
东北石油大学,重庆,历史类,2025,本科批,528,11193,
河南理工大学,重庆,历史类,2025,本科批,528,11193,
河南工业大学,重庆,历史类,2025,本科批,528,11193,
广东技术师范大学,重庆,历史类,2025,本科批,528,11193,
西北师范大学,重庆,历史类,2025,本科批,528,11193,
福建农林大学,重庆,历史类,2025,本科批,527,11419,
三峡大学,重庆,历史类,2025,本科批,527,11419,
江汉大学,重庆,历史类,2025,本科批,527,11419,
黑龙江大学,重庆,历史类,2025,本科提前批B段,527,11419,
内蒙古财经大学,重庆,历史类,2025,本科批,526,11622,
山东财经大学,重庆,历史类,2025,本科批,526,11622,
青岛理工大学,重庆,历史类,2025,本科批,526,11622,
山东理工大学,重庆,历史类,2025,本科批,526,11622,
右江民族医学院,重庆,历史类,2025,本科批,526,11622,
四川轻化工大学,重庆,历史类,2025,本科批,526,11622,
陕西警察学院,重庆,历史类,2025,本科批,526,11419,
渤海大学,重庆,历史类,2025,本科批,525,11419,
广东海洋大学,重庆,历史类,2025,本科批,525,11865,
遵义师范学院,重庆,历史类,2025,本科批,525,11865,
昆明理工大学,重庆,历史类,2025,本科批,525,11865,
云南中医药大学,重庆,历史类,2025,本科批,525,11865,
新疆警察学院,重庆,历史类,2025,本科批,525,11865,
苏州工学院,重庆,历史类,2025,本科批,524,12075,
安徽工业大学,重庆,历史类,2025,本科批,524,12075,
阜阳师范大学,重庆,历史类,2025,本科批,524,12075,
济南大学,重庆,历史类,2025,本科批,524,12075,
南宁师范大学,重庆,历史类,2025,本科批,524,12075,
山西财经大学,重庆,历史类,2025,本科批,523,12316,
江苏科技大学,重庆,历史类,2025,本科批,523,12316,8
江西理工大学,重庆,历史类,2025,本科批,523,12316,
山东第一医科大学,重庆,历史类,2025,本科批,523,12316,
广州大学,重庆,历史类,2025,本科批,523,12316,
重庆交通大学,重庆,历史类,2025,本科批,523,12316,
西华师范大学,重庆,历史类,2025,本科批,523,12316,
首都体育学院,重庆,历史类,2025,本科批,522,12519,
天津职业技术师范大学,重庆,历史类,2025,本科批,522,12519,
鞍山师范学院,重庆,历史类,2025,本科批,522,12519,
合肥大学,重庆,历史类,2025,本科批,522,12519,
山东农业大学,重庆,历史类,2025,本科批,522,12519,
长江大学,重庆,历史类,2025,本科批,522,12519,
贵州财经大学,重庆,历史类,2025,本科批,522,12519,
北京物资学院,重庆,历史类,2025,本科批,521,12751,
太原师范学院,重庆,历史类,2025,本科批,521,12751,
湖北第二师范学院,重庆,历史类,2025,本科批,521,12751,
西安石油大学,重庆,历史类,2025,本科批,521,12751,
江苏第二师范学院,重庆,历史类,2025,本科批,521,12751,
江西中医药大学,重庆,历史类,2025,本科批,520,12962,
河南农业大学,重庆,历史类,2025,本科批,520,12962,
成都中医药大学,重庆,历史类,2025,本科批,520,12962,
山东师范大学,重庆,历史类,2025,本科提前批B段,520,12962,
石家庄铁道大学,重庆,历史类,2025,本科批,519,13219,
唐山学院,重庆,历史类,2025,本科批,519,13219,
山西医科大学,重庆,历史类,2025,本科批,519,13219,
闽江学院,重庆,历史类,2025,本科批,519,13219,
青岛科技大学,重庆,历史类,2025,本科批,519,13219,
山东建筑大学,重庆,历史类,2025,本科批,519,13219,
湖南中医药大学,重庆,历史类,2025,本科批,519,13219,
东莞理工学院,重庆,历史类,2025,本科批,519,13219,
西南科技大学,重庆,历史类,2025,本科批,519,13219,
内江师范学院,重庆,历史类,2025,本科批,519,13219,
四川民族学院,重庆,历史类,2025,本科批,519,13219,
兰州交通大学,重庆,历史类,2025,本科批,519,13219,
浙江师范大学,重庆,历史类,2025,本科批,518,13442,
长沙师范学院,重庆,历史类,2025,本科批,518,13442,
佛山大学,重庆,历史类,2025,本科批,518,13442,
重庆理工大学,重庆,历史类,2025,本科批,518,13442,
西南民族大学,重庆,历史类,2025,本科批,518,13442,
云南师范大学,重庆,历史类,2025,本科批,518,13442,
北方工业大学,重庆,历史类,2025,本科批,517,13677,
民政职业大学,重庆,历史类,2025,本科批,517,13677,
太原科技大学,重庆,历史类,2025,本科批,517,13677,
宁波工程学院,重庆,历史类,2025,本科批,517,13677,
淮北师范大学,重庆,历史类,2025,本科批,517,13677,
安徽师范大学,重庆,历史类,2025,本科批,517,13677,
湘南学院,重庆,历史类,2025,本科批,517,13677,
六盘水师范学院,重庆,历史类,2025,本科批,517,13677,
西安外国语大学,重庆,历史类,2025,本科批,517,13677,
西安医学院,重庆,历史类,2025,本科批,517,13677,
兰州石化职业技术大学,重庆,历史类,2025,本科批,517,13677,
天津商业大学,重庆,历史类,2025,本科批,516,13908,
金陵科技学院,重庆,历史类,2025,本科批,516,13908,4
湖北民族大学,重庆,历史类,2025,本科批,516,13908,
中南林业科技大学,重庆,历史类,2025,本科批,516,13908,
桂林电子科技大学,重庆,历史类,2025,本科批,516,13908,
西南医科大学,重庆,历史类,2025,本科批,516,13908,
保山学院,重庆,历史类,2025,本科批,516,13908,
河北地质大学,重庆,历史类,2025,本科批,515,14156,
大连民族大学,重庆,历史类,2025,本科批,515,14156,
南京工程学院,重庆,历史类,2025,本科批,515,14156,
福建江夏学院,重庆,历史类,2025,本科批,515,14156,
江西师范大学,重庆,历史类,2025,本科批,515,14156,
鲁东大学,重庆,历史类,2025,本科批,515,14156,
山东航空学院,重庆,历史类,2025,本科批,515,14156,
湖南理工学院,重庆,历史类,2025,本科批,515,14156,
中国民用航空飞行学院,重庆,历史类,2025,本科批,515,14156,
贵阳学院,重庆,历史类,2025,本科批,515,14156,
长春理工大学,重庆,历史类,2025,本科批,514,14376,
温州肯恩大学,重庆,历史类,2025,本科批,514,14376,
安徽建筑大学,重庆,历史类,2025,本科批,514,14376,
景德镇学院,重庆,历史类,2025,本科批,514,14376,
河南中医药大学,重庆,历史类,2025,本科批,514,14376,
武汉商学院,重庆,历史类,2025,本科批,514,14376,
长沙学院,重庆,历史类,2025,本科批,514,14376,
肇庆学院,重庆,历史类,2025,本科批,514,14376,
玉溪师范学院,重庆,历史类,2025,本科批,514,14376,
安康学院,重庆,历史类,2025,本科批,514,14376,
商洛学院,重庆,历史类,2025,本科批,514,14376,
北京联合大学,重庆,历史类,2025,本科批,513,14604,
山东师范大学,重庆,历史类,2025,本科批,513,14604,
郑州轻工业大学,重庆,历史类,2025,本科批,513,14604,
吉首大学,重庆,历史类,2025,本科批,513,14604,
湖南工业大学,重庆,历史类,2025,本科批,513,14604,
海南大学,重庆,历史类,2025,本科批,513,14604,
兴义民族师范学院,重庆,历史类,2025,本科批,513,14604,
河北经贸大学,重庆,历史类,2025,本科批,512,14858,
山西农业大学,重庆,历史类,2025,本科批,512,14858,
长春大学,重庆,历史类,2025,本科批,512,14858,
哈尔滨商业大学,重庆,历史类,2025,本科批,512,14858,
徐州工程学院,重庆,历史类,2025,本科批,512,14858,
安庆师范大学,重庆,历史类,2025,本科批,512,14858,
洛阳师范学院,重庆,历史类,2025,本科批,512,14858,
