院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
凯里学院,甘肃,历史类,2025,本科批C段,453,16371,7
陕西学前师范学院,甘肃,历史类,2025,本科批C段,453,16575,
石家庄铁道大学四方学院,甘肃,历史类,2025,本科批C段,452,16798,2
辽东学院,甘肃,历史类,2025,本科批C段,452,16798,
池州学院,甘肃,历史类,2025,本科批C段,452,16798,16
赣南科技学院,甘肃,历史类,2025,本科批C段,452,16798,
中原工学院,甘肃,历史类,2025,本科批C段,452,16798,
河北科技工程职业技术大学,甘肃,历史类,2025,本科批C段,451,16371,
黑龙江工业学院,甘肃,历史类,2025,本科批C段,451,16798,14
许昌学院,甘肃,历史类,2025,本科批C段,451,17015,36
郑州工程技术学院,甘肃,历史类,2025,本科批C段,451,17015,
张家口学院,甘肃,历史类,2025,本科批C段,450,17016,7
吕梁学院,甘肃,历史类,2025,本科批C段,450,17221,9
绥化学院,甘肃,历史类,2025,本科批C段,450,16798,16
安阳工学院,甘肃,历史类,2025,本科批C段,450,16798,4
百色学院,甘肃,历史类,2025,本科批C段,450,17221,19
海南师范大学,甘肃,历史类,2025,本科批C段,450,17221,39
内蒙古艺术学院,甘肃,历史类,2025,本科批C段,449,17412,
长春师范大学,甘肃,历史类,2025,本科批C段,449,17412,19
重庆财经学院,甘肃,历史类,2025,本科批C段,449,17412,
湖北民族大学,甘肃,历史类,2025,本科批C段,448,17634,
喀什大学,甘肃,历史类,2025,本科批C段,448,17634,138
新疆艺术学院,甘肃,历史类,2025,本科批C段,447,17823,
兰州资源环境职业技术大学,甘肃,历史类,2025,本科批C段,447,17634,
贺州学院,甘肃,历史类,2025,本科批C段,446,18013,27
重庆人文科技学院,甘肃,历史类,2025,本科批C段,446,17412,
昆明医科大学海源学院,甘肃,历史类,2025,本科批C段,445,18222,
宁波大学科学技术学院,甘肃,历史类,2025,本科批C段,444,18423,
广州医科大学,甘肃,历史类,2025,本科批C段,444,18423,
湖南科技学院,甘肃,历史类,2025,本科批C段,443,18632,
北华航天工业学院,甘肃,历史类,2025,本科批C段,442,18851,11
肇庆学院,甘肃,历史类,2025,本科批C段,441,19058,11
广西艺术学院,甘肃,历史类,2025,本科批C段,441,19058,
四川铁道职业学院,甘肃,历史类,2025,专科批F段,440,19288,
浙江工业大学之江学院,甘肃,历史类,2025,本科批C段,440,18851,3
东南大学成贤学院,甘肃,历史类,2025,本科批C段,439,19497,
南京师范大学泰州学院,甘肃,历史类,2025,本科批C段,438,19694,
运城学院,甘肃,历史类,2025,本科批C段,437,19896,
龙岩学院,甘肃,历史类,2025,本科批C段,437,19896,
福州大学至诚学院,甘肃,历史类,2025,本科批C段,436,20116,6
长春大学,甘肃,历史类,2025,本科批C段,434,20537,8
齐鲁医药学院,甘肃,历史类,2025,本科批C段,434,20537,
重庆移通学院,甘肃,历史类,2025,本科批C段,434,20537,
成都东软学院,甘肃,历史类,2025,本科批C段,434,20537,
兰州资源环境职业技术大学,甘肃,历史类,2025,高职专科提前批E段,434,20537,
内蒙古鸿德文理学院,甘肃,历史类,2025,本科批C段,433,20759,
湖州师范学院,甘肃,历史类,2025,本科批C段,433,20759,8
重庆工程学院,甘肃,历史类,2025,本科批C段,433,20759,
西安建筑科技大学华清学院,甘肃,历史类,2025,本科批C段,433,20116,
吉林外国语大学,甘肃,历史类,2025,本科批C段,431,21173,
西安交通工程学院,甘肃,历史类,2025,本科批C段,431,20961,
浙江农林大学,甘肃,历史类,2025,本科批C段,430,21387,4
苏州卫生职业技术学院,甘肃,历史类,2025,专科批F段,428,21173,
浙江工商大学杭州商学院,甘肃,历史类,2025,本科批C段,428,21816,16
成都锦城学院,甘肃,历史类,2025,本科批C段,428,21816,
天津外国语大学滨海外事学院,甘肃,历史类,2025,本科批C段,427,22014,
河北北方学院,甘肃,历史类,2025,本科批C段,427,22014,4
山东财经大学,甘肃,历史类,2025,本科批C段,427,22014,
汉江师范学院,甘肃,历史类,2025,专科批F段,426,22245,5
太原师范学院,甘肃,历史类,2025,本科批C段,426,22245,
太原学院,甘肃,历史类,2025,本科批C段,426,22245,
赣南师范大学,甘肃,历史类,2025,本科批C段,425,22432,20
武汉华夏理工学院,甘肃,历史类,2025,本科批C段,425,22014,
黑龙江大学,甘肃,历史类,2025,本科批C段,424,22649,
成都银杏酒店管理学院,甘肃,历史类,2025,本科批C段,424,22245,
滇池学院,甘肃,历史类,2025,本科批C段,424,22649,16
西京学院,甘肃,历史类,2025,本科批C段,424,21605,11
南昌交通学院,甘肃,历史类,2025,本科批C段,420,23486,
长春人文学院,甘肃,历史类,2025,本科批C段,419,23487,
广西师范大学,甘肃,历史类,2025,本科批C段,418,23946,
琼台师范学院,甘肃,历史类,2025,本科批C段,418,23946,
河北轨道运输职业技术学院,甘肃,历史类,2025,专科批F段,417,23051,
长春理工大学,甘肃,历史类,2025,本科批C段,417,24188,
长春光华学院,甘肃,历史类,2025,本科批C段,417,24188,
桂林学院,甘肃,历史类,2025,本科批C段,417,24188,9
浙江邮电职业技术学院,甘肃,历史类,2025,专科批F段,416,23276,4
曲靖健康医学院,甘肃,历史类,2025,专科批F段,416,24372,2
曲阜师范大学,甘肃,历史类,2025,本科批C段,416,24372,
西南财经大学天府学院,甘肃,历史类,2025,本科批C段,416,24372,
天津商业大学宝德学院,甘肃,历史类,2025,本科批C段,415,24608,
河南师范大学,甘肃,历史类,2025,本科批C段,415,24608,
重庆工商大学,甘肃,历史类,2025,本科批C段,415,24373,
安徽中医药高等专科学校,甘肃,历史类,2025,专科批F段,414,24829,14
厦门工学院,甘肃,历史类,2025,本科批C段,414,24372,4
浙江树人学院,甘肃,历史类,2025,本科批C段,413,25047,15
南京机电职业技术学院,甘肃,历史类,2025,专科批F段,412,24372,
温州商学院,甘肃,历史类,2025,本科批C段,411,24608,5
宁夏理工学院,甘肃,历史类,2025,本科批C段,410,25687,42
重庆工业职业技术大学,甘肃,历史类,2025,专科批F段,406,25914,15
长春工程学院,甘肃,历史类,2025,本科批C段,402,27485,
大连东软信息学院,甘肃,历史类,2025,本科批C段,401,26389,
襄阳职业技术学院,甘肃,历史类,2025,专科批F段,400,27918,15
长春大学旅游学院,甘肃,历史类,2025,本科批C段,400,27918,
常州机电职业技术学院,甘肃,历史类,2025,专科批F段,399,28154,6
江西医学高等专科学校,甘肃,历史类,2025,专科批F段,399,28154,
四川水利职业技术学院,甘肃,历史类,2025,专科批F段,398,28392,
武汉民政职业学院,甘肃,历史类,2025,专科批F段,397,28617,10
天水师范大学,甘肃,历史类,2025,专科批F段,397,28617,
江西应用技术职业学院,甘肃,历史类,2025,专科批F段,394,29287,1
