分数,位次,省份,年份,科类
335,385352,广东,2025,物理类
334,386089,广东,2025,物理类
333,386770,广东,2025,物理类
332,387477,广东,2025,物理类
331,388154,广东,2025,物理类
330,388871,广东,2025,物理类
329,389531,广东,2025,物理类
328,390220,广东,2025,物理类
327,390946,广东,2025,物理类
326,391635,广东,2025,物理类
325,392306,广东,2025,物理类
324,392909,广东,2025,物理类
323,393531,广东,2025,物理类
322,394172,广东,2025,物理类
321,394824,广东,2025,物理类
320,395483,广东,2025,物理类
319,396152,广东,2025,物理类
318,396779,广东,2025,物理类
317,397389,广东,2025,物理类
316,398082,广东,2025,物理类
315,398709,广东,2025,物理类
314,399300,广东,2025,物理类
313,399939,广东,2025,物理类
312,400573,广东,2025,物理类
311,401155,广东,2025,物理类
310,401738,广东,2025,物理类
309,402313,广东,2025,物理类
308,402921,广东,2025,物理类
307,403482,广东,2025,物理类
306,404077,广东,2025,物理类
305,404654,广东,2025,物理类
304,405211,广东,2025,物理类
303,405805,广东,2025,物理类
302,406385,广东,2025,物理类
301,406930,广东,2025,物理类
300,407496,广东,2025,物理类
299,408040,广东,2025,物理类
298,408562,广东,2025,物理类
297,409133,广东,2025,物理类
296,409647,广东,2025,物理类
295,410202,广东,2025,物理类
294,410716,广东,2025,物理类
293,411233,广东,2025,物理类
292,411724,广东,2025,物理类
291,412251,广东,2025,物理类
290,412741,广东,2025,物理类
289,413210,广东,2025,物理类
288,413694,广东,2025,物理类
287,414207,广东,2025,物理类
286,414718,广东,2025,物理类
285,415243,广东,2025,物理类
284,415731,广东,2025,物理类
283,416194,广东,2025,物理类
282,416689,广东,2025,物理类
281,417168,广东,2025,物理类
280,417659,广东,2025,物理类
279,418108,广东,2025,物理类
278,418546,广东,2025,物理类
277,419034,广东,2025,物理类
276,419501,广东,2025,物理类
275,419943,广东,2025,物理类
274,420373,广东,2025,物理类
273,420776,广东,2025,物理类
272,421206,广东,2025,物理类
271,421626,广东,2025,物理类
270,422000,广东,2025,物理类
269,422373,广东,2025,物理类
268,422739,广东,2025,物理类
267,423118,广东,2025,物理类
266,423507,广东,2025,物理类
265,423893,广东,2025,物理类
264,424251,广东,2025,物理类
263,424653,广东,2025,物理类
262,424994,广东,2025,物理类
261,425343,广东,2025,物理类
260,425704,广东,2025,物理类
259,426033,广东,2025,物理类
258,426353,广东,2025,物理类
257,426682,广东,2025,物理类
256,427006,广东,2025,物理类
255,427344,广东,2025,物理类
254,427645,广东,2025,物理类
253,427946,广东,2025,物理类
252,428241,广东,2025,物理类
251,428525,广东,2025,物理类
250,428823,广东,2025,物理类
249,429110,广东,2025,物理类
248,429376,广东,2025,物理类
247,429659,广东,2025,物理类
246,429907,广东,2025,物理类
245,430188,广东,2025,物理类
244,430447,广东,2025,物理类
243,430670,广东,2025,物理类
242,430893,广东,2025,物理类
241,431151,广东,2025,物理类
240,431395,广东,2025,物理类
239,431644,广东,2025,物理类
238,431886,广东,2025,物理类
237,432114,广东,2025,物理类
236,432316,广东,2025,物理类
235,432535,广东,2025,物理类
234,432732,广东,2025,物理类
233,432948,广东,2025,物理类
232,433127,广东,2025,物理类
231,433310,广东,2025,物理类
230,433513,广东,2025,物理类
229,433693,广东,2025,物理类
228,433893,广东,2025,物理类
227,434063,广东,2025,物理类
226,434252,广东,2025,物理类
225,434440,广东,2025,物理类
224,434600,广东,2025,物理类
223,434751,广东,2025,物理类
222,434894,广东,2025,物理类
221,435044,广东,2025,物理类
220,435190,广东,2025,物理类
219,435345,广东,2025,物理类
218,435506,广东,2025,物理类
217,435632,广东,2025,物理类
216,435768,广东,2025,物理类
215,435884,广东,2025,物理类
214,436006,广东,2025,物理类
213,436114,广东,2025,物理类
212,436228,广东,2025,物理类
211,436323,广东,2025,物理类
210,436413,广东,2025,物理类
209,436531,广东,2025,物理类
208,436640,广东,2025,物理类
207,436737,广东,2025,物理类
206,436839,广东,2025,物理类
205,436920,广东,2025,物理类
204,437014,广东,2025,物理类
203,437093,广东,2025,物理类
202,437182,广东,2025,物理类
201,437271,广东,2025,物理类
200,437355,广东,2025,物理类
199,437435,广东,2025,物理类
198,437514,广东,2025,物理类
197,437590,广东,2025,物理类
196,437663,广东,2025,物理类
195,437749,广东,2025,物理类
194,437809,广东,2025,物理类
193,437874,广东,2025,物理类
192,437942,广东,2025,物理类
191,438003,广东,2025,物理类
190,438065,广东,2025,物理类
189,438128,广东,2025,物理类
188,438201,广东,2025,物理类
187,438258,广东,2025,物理类
186,438313,广东,2025,物理类
185,438377,广东,2025,物理类
184,438413,广东,2025,物理类
183,438466,广东,2025,物理类
182,438519,广东,2025,物理类
181,438573,广东,2025,物理类
180,438620,广东,2025,物理类
179,438673,广东,2025,物理类
178,438725,广东,2025,物理类
177,438767,广东,2025,物理类
176,438820,广东,2025,物理类
175,438870,广东,2025,物理类
174,438922,广东,2025,物理类
173,438976,广东,2025,物理类
172,439022,广东,2025,物理类
171,439069,广东,2025,物理类
170,439103,广东,2025,物理类
169,439144,广东,2025,物理类
168,439184,广东,2025,物理类
167,439223,广东,2025,物理类
166,439253,广东,2025,物理类
165,439291,广东,2025,物理类
164,439325,广东,2025,物理类
163,439356,广东,2025,物理类
162,439387,广东,2025,物理类
161,439419,广东,2025,物理类
160,439451,广东,2025,物理类
159,439478,广东,2025,物理类
158,439499,广东,2025,物理类
157,439518,广东,2025,物理类
156,439550,广东,2025,物理类
155,439579,广东,2025,物理类
154,439619,广东,2025,物理类
153,439638,广东,2025,物理类
152,439653,广东,2025,物理类
151,439681,广东,2025,物理类
150,439705,广东,2025,物理类
149,439719,广东,2025,物理类
148,439738,广东,2025,物理类
147,439756,广东,2025,物理类
146,439774,广东,2025,物理类
145,439793,广东,2025,物理类
144,439806,广东,2025,物理类
143,439819,广东,2025,物理类
142,439828,广东,2025,物理类
141,439842,广东,2025,物理类
140,439850,广东,2025,物理类
139,439865,广东,2025,物理类
138,439874,广东,2025,物理类
137,439885,广东,2025,物理类
136,439895,广东,2025,物理类
135,439920,广东,2025,物理类
134,439931,广东,2025,物理类
133,439947,广东,2025,物理类
132,439962,广东,2025,物理类
131,439973,广东,2025,物理类
130,439980,广东,2025,物理类
129,439986,广东,2025,物理类
128,439991,广东,2025,物理类
127,440001,广东,2025,物理类
126,440007,广东,2025,物理类
125,440018,广东,2025,物理类
124,440022,广东,2025,物理类
123,440034,广东,2025,物理类
122,440040,广东,2025,物理类
121,440043,广东,2025,物理类
120,440050,广东,2025,物理类
119,440062,广东,2025,物理类
118,440071,广东,2025,物理类
117,440076,广东,2025,物理类
116,440081,广东,2025,物理类
115,440090,广东,2025,物理类
114,440096,广东,2025,物理类
113,440102,广东,2025,物理类
112,440115,广东,2025,物理类
111,440125,广东,2025,物理类
110,440135,广东,2025,物理类
109,440142,广东,2025,物理类
108,440147,广东,2025,物理类
107,440155,广东,2025,物理类
106,440160,广东,2025,物理类
105,440168,广东,2025,物理类
104,440178,广东,2025,物理类
103,440185,广东,2025,物理类
102,440192,广东,2025,物理类
101,440198,广东,2025,物理类
100,440208,广东,2025,物理类
