分数,位次,省份,年份,科类
431,114555,广西,2025,物理类
430,115535,广西,2025,物理类
429,116561,广西,2025,物理类
428,117563,广西,2025,物理类
427,118564,广西,2025,物理类
426,119563,广西,2025,物理类
425,120541,广西,2025,物理类
424,121551,广西,2025,物理类
423,122533,广西,2025,物理类
422,123552,广西,2025,物理类
421,124551,广西,2025,物理类
420,125542,广西,2025,物理类
419,126522,广西,2025,物理类
418,127514,广西,2025,物理类
417,128515,广西,2025,物理类
416,129527,广西,2025,物理类
415,130487,广西,2025,物理类
414,131573,广西,2025,物理类
413,132594,广西,2025,物理类
412,133647,广西,2025,物理类
411,134636,广西,2025,物理类
410,135628,广西,2025,物理类
409,136597,广西,2025,物理类
408,137639,广西,2025,物理类
407,138585,广西,2025,物理类
406,139558,广西,2025,物理类
405,140562,广西,2025,物理类
404,141579,广西,2025,物理类
403,142567,广西,2025,物理类
402,143607,广西,2025,物理类
401,144635,广西,2025,物理类
400,145655,广西,2025,物理类
399,146685,广西,2025,物理类
398,147697,广西,2025,物理类
397,148749,广西,2025,物理类
396,149764,广西,2025,物理类
395,150802,广西,2025,物理类
394,151796,广西,2025,物理类
393,152822,广西,2025,物理类
392,153853,广西,2025,物理类
391,154864,广西,2025,物理类
390,155831,广西,2025,物理类
389,156776,广西,2025,物理类
388,157760,广西,2025,物理类
387,158752,广西,2025,物理类
386,159730,广西,2025,物理类
385,160748,广西,2025,物理类
384,161760,广西,2025,物理类
383,162765,广西,2025,物理类
382,163706,广西,2025,物理类
381,164689,广西,2025,物理类
380,165697,广西,2025,物理类
379,166682,广西,2025,物理类
378,167710,广西,2025,物理类
377,168720,广西,2025,物理类
376,169686,广西,2025,物理类
375,170677,广西,2025,物理类
374,171680,广西,2025,物理类
373,172645,广西,2025,物理类
372,173641,广西,2025,物理类
371,174555,广西,2025,物理类
370,175515,广西,2025,物理类
369,176484,广西,2025,物理类
368,177412,广西,2025,物理类
367,178358,广西,2025,物理类
366,179294,广西,2025,物理类
365,180214,广西,2025,物理类
364,181160,广西,2025,物理类
363,182134,广西,2025,物理类
362,183008,广西,2025,物理类
361,184025,广西,2025,物理类
360,184935,广西,2025,物理类
359,185822,广西,2025,物理类
358,186735,广西,2025,物理类
357,187670,广西,2025,物理类
356,188567,广西,2025,物理类
355,189501,广西,2025,物理类
354,190413,广西,2025,物理类
353,191308,广西,2025,物理类
352,192228,广西,2025,物理类
351,193109,广西,2025,物理类
350,194079,广西,2025,物理类
349,195055,广西,2025,物理类
348,195938,广西,2025,物理类
347,196849,广西,2025,物理类
346,197699,广西,2025,物理类
345,198534,广西,2025,物理类
344,199405,广西,2025,物理类
343,200202,广西,2025,物理类
342,201084,广西,2025,物理类
341,201898,广西,2025,物理类
340,202789,广西,2025,物理类
339,203646,广西,2025,物理类
338,204549,广西,2025,物理类
337,205345,广西,2025,物理类
336,206143,广西,2025,物理类
335,206953,广西,2025,物理类
334,207784,广西,2025,物理类
333,208598,广西,2025,物理类
332,209403,广西,2025,物理类
331,210156,广西,2025,物理类
330,210982,广西,2025,物理类
329,211791,广西,2025,物理类
328,212543,广西,2025,物理类
327,213273,广西,2025,物理类
326,214029,广西,2025,物理类
325,214760,广西,2025,物理类
324,215529,广西,2025,物理类
323,216320,广西,2025,物理类
322,217039,广西,2025,物理类
321,217782,广西,2025,物理类
320,218513,广西,2025,物理类
319,219234,广西,2025,物理类
318,219933,广西,2025,物理类
317,220604,广西,2025,物理类
316,221324,广西,2025,物理类
315,222059,广西,2025,物理类
314,222759,广西,2025,物理类
313,223445,广西,2025,物理类
312,224104,广西,2025,物理类
311,224756,广西,2025,物理类
310,225373,广西,2025,物理类
309,226037,广西,2025,物理类
308,226704,广西,2025,物理类
307,227332,广西,2025,物理类
306,227977,广西,2025,物理类
305,228607,广西,2025,物理类
304,229264,广西,2025,物理类
303,229858,广西,2025,物理类
302,230487,广西,2025,物理类
301,231088,广西,2025,物理类
300,231722,广西,2025,物理类
299,232314,广西,2025,物理类
298,232913,广西,2025,物理类
