院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
南京工程学院,陕西,历史类,2025,本科批,505,15835,
山东石油化工学院,陕西,历史类,2025,本科批,505,15341,5
山东农业工程学院,陕西,历史类,2025,本科批,505,16038,6
上海商学院,陕西,历史类,2025,本科批,505,16038,
山西师范大学,陕西,历史类,2025,本科批,504,16277,19
南京特殊教育师范学院,陕西,历史类,2025,本科批,504,16277,6
浙江师范大学,陕西,历史类,2025,本科批,504,16277,4
绍兴文理学院,陕西,历史类,2025,本科批,504,16038,10
海南医科大学,陕西,历史类,2025,本科批,504,16277,
成都师范学院,陕西,历史类,2025,本科批,503,16521,
云南民族大学,陕西,历史类,2025,本科批,503,16521,
苏州工学院,陕西,历史类,2025,本科批,502,16760,11
江西农业大学,陕西,历史类,2025,本科批,502,16760,
西北师范大学,陕西,历史类,2025,本科批,502,16760,
长春师范大学,陕西,历史类,2025,本科批,501,17006,13
西南林业大学,陕西,历史类,2025,本科批,501,17006,
河北金融学院,陕西,历史类,2025,本科批,500,17255,10
太原师范学院,陕西,历史类,2025,本科批,500,16521,
山东工商学院,陕西,历史类,2025,本科批,500,17255,
赣南师范大学,陕西,历史类,2025,本科批,500,17255,9
宝鸡文理学院,陕西,历史类,2025,本科批,500,17255,569
重庆第二师范学院,陕西,历史类,2025,本科批,499,17006,
贵州财经大学,陕西,历史类,2025,本科批,499,17471,
哈尔滨师范大学,陕西,历史类,2025,本科批,498,17737,
湖州师范学院,陕西,历史类,2025,本科批,498,17471,5
中国民用航空飞行学院,陕西,历史类,2025,本科批,498,17737,11
西华师范大学,陕西,历史类,2025,本科批,498,17737,
兰州财经大学,陕西,历史类,2025,本科批,498,17737,
山西农业大学,陕西,历史类,2025,本科批,497,17994,
黑龙江八一农垦大学,陕西,历史类,2025,本科批,497,17994,
鲁东大学,陕西,历史类,2025,本科批,497,17994,
宜宾学院,陕西,历史类,2025,本科批,497,17994,15
天水师范大学,陕西,历史类,2025,本科批,497,17471,
沈阳理工大学,陕西,历史类,2025,本科批,496,17737,2
金陵科技学院,陕西,历史类,2025,本科批,496,18217,5
大理大学,陕西,历史类,2025,本科批,496,18217,10
长春理工大学,陕西,历史类,2025,本科批,495,18479,
山东第一医科大学,陕西,历史类,2025,本科批,495,17737,6
陕西理工大学,陕西,历史类,2025,本科批,495,18479,
齐齐哈尔大学,陕西,历史类,2025,本科批,494,18738,
湘南学院,陕西,历史类,2025,本科批,494,18738,7
河南工程学院,陕西,历史类,2025,本科批,494,18738,
湖南工业大学,陕西,历史类,2025,本科批,493,18981,
广西科技大学,陕西,历史类,2025,本科批,493,18738,8
宁夏师范大学,陕西,历史类,2025,本科批,493,18981,7
内蒙古财经大学,陕西,历史类,2025,本科批,492,18479,
临沂大学,陕西,历史类,2025,本科批,492,19238,
江西水利电力大学,陕西,历史类,2025,本科批,492,19238,
湖北文理学院,陕西,历史类,2025,本科批,492,19238,
湖北理工学院,陕西,历史类,2025,本科批,492,19238,
长沙学院,陕西,历史类,2025,本科批,492,19238,8
昆明理工大学,陕西,历史类,2025,本科批,492,18981,
张家口学院,陕西,历史类,2025,本科批,491,19249,11
玉溪师范学院,陕西,历史类,2025,本科批,491,19484,4
廊坊师范学院,陕西,历史类,2025,本科批,490,19747,10
河北工程大学,陕西,历史类,2025,本科批,488,20262,
新余学院,陕西,历史类,2025,本科批,488,20262,4
桂林理工大学,陕西,历史类,2025,本科批,488,20262,
武汉商学院,陕西,历史类,2025,本科批,487,20539,
贺州学院,陕西,历史类,2025,本科批,487,20262,6
河北医科大学,陕西,历史类,2025,本科批,486,20820,
长治学院,陕西,历史类,2025,本科批,486,20820,11
吉林工程技术师范学院,陕西,历史类,2025,本科批,486,20820,
北华航天工业学院,陕西,历史类,2025,本科批,485,21124,16
忻州师范学院,陕西,历史类,2025,本科批,485,21124,8
安阳工学院,陕西,历史类,2025,本科批,485,21124,2
防灾科技学院,陕西,历史类,2025,本科批,484,21124,
呼和浩特民族学院,陕西,历史类,2025,本科批,484,21377,4
绵阳师范学院,陕西,历史类,2025,本科批,484,21377,
池州学院,陕西,历史类,2025,本科批,483,21124,4
川北医学院,陕西,历史类,2025,本科批,483,21628,
四川文理学院,陕西,历史类,2025,本科批,483,21628,15
太原工业学院,陕西,历史类,2025,本科批,482,21898,14
长春大学,陕西,历史类,2025,本科批,482,21898,18
三明学院,陕西,历史类,2025,本科批,482,21898,2
遵义医科大学,陕西,历史类,2025,本科批,482,21898,2
陕西学前师范学院,陕西,历史类,2025,本科批,482,21898,
河北建筑工程学院,陕西,历史类,2025,本科批,481,22180,
湖南科技学院,陕西,历史类,2025,本科批,481,22180,
昆明学院,陕西,历史类,2025,本科批,481,21898,4
吉林建筑大学,陕西,历史类,2025,本科批,480,22432,
琼台师范学院,陕西,历史类,2025,本科批,480,22432,
石家庄铁道大学四方学院,陕西,历史类,2025,本科批,479,22730,3
河北科技工程职业技术大学,陕西,历史类,2025,本科批,479,21628,
绥化学院,陕西,历史类,2025,本科批,479,22730,8
九江学院,陕西,历史类,2025,本科批,479,22730,
赣南科技学院,陕西,历史类,2025,本科批,479,22730,
