分数,位次,省份,年份,科类
182,177693,四川,2025,历史类
181,177707,四川,2025,历史类
180,177723,四川,2025,历史类
179,177729,四川,2025,历史类
178,177749,四川,2025,历史类
177,177761,四川,2025,历史类
176,177770,四川,2025,历史类
175,177780,四川,2025,历史类
174,177794,四川,2025,历史类
173,177801,四川,2025,历史类
172,177810,四川,2025,历史类
171,177820,四川,2025,历史类
170,177826,四川,2025,历史类
169,177830,四川,2025,历史类
168,177839,四川,2025,历史类
167,177849,四川,2025,历史类
166,177855,四川,2025,历史类
165,177859,四川,2025,历史类
164,177872,四川,2025,历史类
163,177881,四川,2025,历史类
162,177892,四川,2025,历史类
161,177901,四川,2025,历史类
160,177909,四川,2025,历史类
159,177919,四川,2025,历史类
158,177921,四川,2025,历史类
157,177927,四川,2025,历史类
156,177934,四川,2025,历史类
155,177938,四川,2025,历史类
154,177950,四川,2025,历史类
153,177959,四川,2025,历史类
152,177967,四川,2025,历史类
151,177975,四川,2025,历史类
150,177978,四川,2025,历史类
692,60,四川,2025,物理类
691,68,四川,2025,物理类
690,80,四川,2025,物理类
689,88,四川,2025,物理类
688,97,四川,2025,物理类
687,109,四川,2025,物理类
686,121,四川,2025,物理类
685,145,四川,2025,物理类
684,164,四川,2025,物理类
683,186,四川,2025,物理类
682,212,四川,2025,物理类
681,236,四川,2025,物理类
680,267,四川,2025,物理类
679,306,四川,2025,物理类
678,355,四川,2025,物理类
677,391,四川,2025,物理类
676,436,四川,2025,物理类
675,489,四川,2025,物理类
674,554,四川,2025,物理类
673,623,四川,2025,物理类
672,690,四川,2025,物理类
671,747,四川,2025,物理类
670,824,四川,2025,物理类
669,906,四川,2025,物理类
668,994,四川,2025,物理类
667,1083,四川,2025,物理类
666,1162,四川,2025,物理类
665,1276,四川,2025,物理类
664,1383,四川,2025,物理类
663,1500,四川,2025,物理类
662,1622,四川,2025,物理类
661,1709,四川,2025,物理类
660,1834,四川,2025,物理类
659,1972,四川,2025,物理类
658,2118,四川,2025,物理类
657,2239,四川,2025,物理类
656,2385,四川,2025,物理类
655,2522,四川,2025,物理类
654,2681,四川,2025,物理类
653,2851,四川,2025,物理类
652,3024,四川,2025,物理类
651,3212,四川,2025,物理类
650,3413,四川,2025,物理类
649,3636,四川,2025,物理类
648,3867,四川,2025,物理类
647,4102,四川,2025,物理类
646,4306,四川,2025,物理类
645,4527,四川,2025,物理类
644,4745,四川,2025,物理类
643,4979,四川,2025,物理类
642,5270,四川,2025,物理类
641,5531,四川,2025,物理类
640,5796,四川,2025,物理类
639,6083,四川,2025,物理类
638,6398,四川,2025,物理类
637,6688,四川,2025,物理类
636,6992,四川,2025,物理类
635,7273,四川,2025,物理类
634,7620,四川,2025,物理类
633,7923,四川,2025,物理类
632,8272,四川,2025,物理类
631,8583,四川,2025,物理类
630,8961,四川,2025,物理类
