分数,位次,省份,年份,科类
153,243073,河北,2025,历史类
152,243142,河北,2025,历史类
151,243198,河北,2025,历史类
150,243253,河北,2025,历史类
149,243299,河北,2025,历史类
148,243357,河北,2025,历史类
147,243404,河北,2025,历史类
146,243453,河北,2025,历史类
145,243495,河北,2025,历史类
144,243544,河北,2025,历史类
143,243582,河北,2025,历史类
142,243629,河北,2025,历史类
141,243672,河北,2025,历史类
140,243714,河北,2025,历史类
693,32,河北,2025,物理类
692,38,河北,2025,物理类
691,46,河北,2025,物理类
690,57,河北,2025,物理类
689,68,河北,2025,物理类
688,82,河北,2025,物理类
687,99,河北,2025,物理类
686,121,河北,2025,物理类
685,146,河北,2025,物理类
684,159,河北,2025,物理类
683,181,河北,2025,物理类
682,206,河北,2025,物理类
681,233,河北,2025,物理类
680,267,河北,2025,物理类
679,297,河北,2025,物理类
678,330,河北,2025,物理类
677,361,河北,2025,物理类
676,395,河北,2025,物理类
675,443,河北,2025,物理类
674,501,河北,2025,物理类
673,550,河北,2025,物理类
672,622,河北,2025,物理类
671,681,河北,2025,物理类
670,733,河北,2025,物理类
669,788,河北,2025,物理类
668,868,河北,2025,物理类
667,950,河北,2025,物理类
666,1013,河北,2025,物理类
665,1135,河北,2025,物理类
664,1236,河北,2025,物理类
663,1345,河北,2025,物理类
662,1447,河北,2025,物理类
661,1570,河北,2025,物理类
660,1688,河北,2025,物理类
659,1816,河北,2025,物理类
658,1944,河北,2025,物理类
657,2081,河北,2025,物理类
656,2224,河北,2025,物理类
655,2366,河北,2025,物理类
654,2505,河北,2025,物理类
653,2699,河北,2025,物理类
652,2914,河北,2025,物理类
651,3105,河北,2025,物理类
650,3294,河北,2025,物理类
649,3513,河北,2025,物理类
648,3754,河北,2025,物理类
647,4006,河北,2025,物理类
646,4252,河北,2025,物理类
645,4467,河北,2025,物理类
644,4724,河北,2025,物理类
643,4995,河北,2025,物理类
642,5268,河北,2025,物理类
641,5573,河北,2025,物理类
640,5846,河北,2025,物理类
639,6181,河北,2025,物理类
638,6503,河北,2025,物理类
637,6838,河北,2025,物理类
636,7186,河北,2025,物理类
635,7522,河北,2025,物理类
634,7879,河北,2025,物理类
633,8236,河北,2025,物理类
632,8622,河北,2025,物理类
631,9012,河北,2025,物理类
630,9436,河北,2025,物理类
629,9827,河北,2025,物理类
628,10271,河北,2025,物理类
627,10703,河北,2025,物理类
626,11148,河北,2025,物理类
625,11635,河北,2025,物理类
624,12091,河北,2025,物理类
623,12592,河北,2025,物理类
622,13077,河北,2025,物理类
621,13587,河北,2025,物理类
620,14098,河北,2025,物理类
619,14636,河北,2025,物理类
618,15171,河北,2025,物理类
617,15775,河北,2025,物理类
616,16339,河北,2025,物理类
615,16934,河北,2025,物理类
614,17521,河北,2025,物理类
613,18114,河北,2025,物理类
612,18720,河北,2025,物理类
611,19367,河北,2025,物理类
610,20009,河北,2025,物理类
609,20698,河北,2025,物理类
608,21354,河北,2025,物理类
607,22009,河北,2025,物理类
606,22695,河北,2025,物理类
605,23383,河北,2025,物理类
604,24100,河北,2025,物理类
603,24833,河北,2025,物理类
602,25574,河北,2025,物理类
601,26287,河北,2025,物理类
600,27073,河北,2025,物理类
599,27821,河北,2025,物理类
598,28597,河北,2025,物理类
597,29374,河北,2025,物理类
596,30194,河北,2025,物理类
595,30996,河北,2025,物理类
594,31807,河北,2025,物理类
593,32692,河北,2025,物理类
592,33539,河北,2025,物理类
591,34450,河北,2025,物理类
590,35284,河北,2025,物理类
589,36180,河北,2025,物理类
588,37123,河北,2025,物理类
587,38007,河北,2025,物理类
586,38943,河北,2025,物理类
585,39881,河北,2025,物理类
584,40924,河北,2025,物理类
583,41921,河北,2025,物理类
582,42923,河北,2025,物理类
581,43929,河北,2025,物理类
580,44928,河北,2025,物理类
579,45972,河北,2025,物理类
578,47025,河北,2025,物理类
577,48060,河北,2025,物理类
576,49142,河北,2025,物理类
575,50224,河北,2025,物理类
574,51275,河北,2025,物理类
573,52384,河北,2025,物理类
572,53452,河北,2025,物理类
571,54583,河北,2025,物理类
570,55712,河北,2025,物理类
569,56852,河北,2025,物理类
568,58000,河北,2025,物理类
567,59117,河北,2025,物理类
566,60306,河北,2025,物理类
565,61528,河北,2025,物理类
564,62725,河北,2025,物理类
563,63946,河北,2025,物理类
562,65166,河北,2025,物理类
561,66470,河北,2025,物理类
560,67726,河北,2025,物理类
559,68977,河北,2025,物理类
558,70324,河北,2025,物理类
557,71632,河北,2025,物理类
556,72914,河北,2025,物理类
555,74291,河北,2025,物理类
554,75607,河北,2025,物理类
553,76985,河北,2025,物理类
552,78313,河北,2025,物理类
551,79754,河北,2025,物理类
550,81112,河北,2025,物理类
549,82490,河北,2025,物理类
548,83898,河北,2025,物理类
547,85258,河北,2025,物理类
546,86664,河北,2025,物理类
545,88117,河北,2025,物理类
544,89552,河北,2025,物理类
543,91027,河北,2025,物理类
542,92489,河北,2025,物理类
541,93962,河北,2025,物理类
540,95459,河北,2025,物理类
539,96962,河北,2025,物理类
538,98476,河北,2025,物理类
537,99987,河北,2025,物理类
536,101526,河北,2025,物理类
535,103048,河北,2025,物理类
534,104591,河北,2025,物理类
533,106095,河北,2025,物理类
532,107712,河北,2025,物理类
531,109287,河北,2025,物理类
530,110872,河北,2025,物理类
529,112447,河北,2025,物理类
528,114051,河北,2025,物理类
527,115590,河北,2025,物理类
526,117158,河北,2025,物理类
525,118812,河北,2025,物理类
524,120435,河北,2025,物理类
523,122069,河北,2025,物理类
522,123731,河北,2025,物理类
521,125369,河北,2025,物理类
520,127001,河北,2025,物理类
519,128615,河北,2025,物理类
518,130251,河北,2025,物理类
517,131912,河北,2025,物理类
516,133592,河北,2025,物理类
515,135284,河北,2025,物理类
514,136965,河北,2025,物理类
513,138592,河北,2025,物理类
512,140302,河北,2025,物理类
511,142016,河北,2025,物理类
510,143731,河北,2025,物理类
509,145351,河北,2025,物理类
508,147056,河北,2025,物理类
507,148725,河北,2025,物理类
506,150409,河北,2025,物理类
505,152124,河北,2025,物理类
504,153782,河北,2025,物理类
503,155469,河北,2025,物理类
502,157169,河北,2025,物理类
501,158849,河北,2025,物理类
500,160507,河北,2025,物理类
499,162246,河北,2025,物理类
498,163962,河北,2025,物理类
497,165687,河北,2025,物理类
496,167370,河北,2025,物理类
495,169008,河北,2025,物理类
494,170629,河北,2025,物理类
493,172221,河北,2025,物理类
492,173920,河北,2025,物理类
491,175569,河北,2025,物理类
490,177231,河北,2025,物理类
489,178836,河北,2025,物理类
488,180401,河北,2025,物理类
487,181967,河北,2025,物理类
486,183545,河北,2025,物理类
485,185132,河北,2025,物理类
484,186805,河北,2025,物理类
483,188387,河北,2025,物理类
482,189932,河北,2025,物理类
481,191536,河北,2025,物理类
480,193088,河北,2025,物理类
479,194622,河北,2025,物理类
478,196199,河北,2025,物理类
477,197758,河北,2025,物理类
476,199215,河北,2025,物理类
475,200789,河北,2025,物理类
474,202340,河北,2025,物理类
473,203868,河北,2025,物理类
472,205382,河北,2025,物理类
471,206836,河北,2025,物理类
470,208299,河北,2025,物理类
469,209841,河北,2025,物理类
468,211317,河北,2025,物理类
467,212828,河北,2025,物理类
466,214306,河北,2025,物理类
465,215723,河北,2025,物理类
464,217182,河北,2025,物理类
463,218647,河北,2025,物理类
462,220074,河北,2025,物理类
461,221488,河北,2025,物理类
460,222850,河北,2025,物理类
459,224230,河北,2025,物理类
458,225599,河北,2025,物理类
457,227077,河北,2025,物理类
456,228462,河北,2025,物理类
455,229804,河北,2025,物理类
454,231162,河北,2025,物理类
453,232534,河北,2025,物理类
452,233839,河北,2025,物理类
451,235189,河北,2025,物理类
450,236491,河北,2025,物理类
449,237730,河北,2025,物理类
448,239067,河北,2025,物理类
447,240357,河北,2025,物理类
446,241650,河北,2025,物理类
445,242920,河北,2025,物理类
444,244173,河北,2025,物理类
443,245391,河北,2025,物理类
442,246657,河北,2025,物理类
441,247903,河北,2025,物理类
440,249128,河北,2025,物理类
439,250364,河北,2025,物理类
438,251580,河北,2025,物理类
437,252764,河北,2025,物理类
436,253975,河北,2025,物理类
435,255217,河北,2025,物理类
434,256401,河北,2025,物理类
433,257615,河北,2025,物理类
432,258796,河北,2025,物理类
431,259929,河北,2025,物理类
430,261102,河北,2025,物理类
429,262216,河北,2025,物理类
428,263340,河北,2025,物理类
427,264546,河北,2025,物理类
426,265644,河北,2025,物理类
425,266798,河北,2025,物理类
424,267857,河北,2025,物理类
423,268973,河北,2025,物理类
422,270096,河北,2025,物理类
421,271169,河北,2025,物理类
420,272245,河北,2025,物理类
419,273302,河北,2025,物理类
418,274318,河北,2025,物理类
417,275349,河北,2025,物理类
416,276393,河北,2025,物理类
415,277415,河北,2025,物理类
414,278461,河北,2025,物理类
413,279445,河北,2025,物理类
412,280425,河北,2025,物理类
411,281438,河北,2025,物理类
410,282414,河北,2025,物理类
409,283376,河北,2025,物理类
408,284335,河北,2025,物理类
407,285293,河北,2025,物理类
406,286270,河北,2025,物理类
405,287262,河北,2025,物理类
404,288231,河北,2025,物理类
403,289151,河北,2025,物理类
402,290057,河北,2025,物理类
401,290945,河北,2025,物理类
400,291853,河北,2025,物理类
399,292792,河北,2025,物理类
398,293648,河北,2025,物理类
397,294532,河北,2025,物理类
396,295438,河北,2025,物理类
395,296285,河北,2025,物理类
394,297095,河北,2025,物理类
393,297943,河北,2025,物理类
392,298777,河北,2025,物理类
391,299558,河北,2025,物理类
390,300429,河北,2025,物理类
389,301252,河北,2025,物理类
388,302031,河北,2025,物理类
387,302738,河北,2025,物理类
386,303438,河北,2025,物理类
385,304225,河北,2025,物理类
384,304983,河北,2025,物理类
383,305728,河北,2025,物理类
382,306526,河北,2025,物理类
381,307275,河北,2025,物理类
380,308000,河北,2025,物理类
379,308740,河北,2025,物理类
378,309445,河北,2025,物理类
377,310139,河北,2025,物理类
376,310867,河北,2025,物理类
375,311624,河北,2025,物理类
374,312305,河北,2025,物理类
373,312978,河北,2025,物理类
372,313639,河北,2025,物理类
371,314276,河北,2025,物理类
370,314942,河北,2025,物理类
369,315565,河北,2025,物理类
368,316253,河北,2025,物理类
367,316929,河北,2025,物理类
366,317549,河北,2025,物理类
365,318152,河北,2025,物理类
364,318756,河北,2025,物理类
363,319329,河北,2025,物理类
362,319901,河北,2025,物理类
361,320481,河北,2025,物理类
360,321080,河北,2025,物理类
359,321658,河北,2025,物理类
358,322236,河北,2025,物理类
357,322812,河北,2025,物理类
356,323382,河北,2025,物理类
355,323896,河北,2025,物理类
354,324467,河北,2025,物理类
353,325037,河北,2025,物理类
352,325559,河北,2025,物理类
351,326104,河北,2025,物理类
350,326609,河北,2025,物理类
349,327130,河北,2025,物理类
348,327623,河北,2025,物理类
347,328093,河北,2025,物理类
346,328606,河北,2025,物理类
345,329119,河北,2025,物理类
344,329605,河北,2025,物理类
343,330092,河北,2025,物理类
342,330559,河北,2025,物理类
341,331050,河北,2025,物理类
340,331539,河北,2025,物理类
339,331988,河北,2025,物理类
338,332447,河北,2025,物理类
337,332915,河北,2025,物理类
336,333371,河北,2025,物理类
335,333820,河北,2025,物理类
334,334261,河北,2025,物理类
333,334702,河北,2025,物理类
332,335108,河北,2025,物理类
331,335532,河北,2025,物理类
330,335946,河北,2025,物理类
329,336365,河北,2025,物理类
328,336795,河北,2025,物理类
327,337194,河北,2025,物理类
326,337613,河北,2025,物理类
325,338000,河北,2025,物理类
324,338382,河北,2025,物理类
323,338756,河北,2025,物理类
322,339161,河北,2025,物理类
321,339518,河北,2025,物理类
320,339885,河北,2025,物理类
319,340256,河北,2025,物理类
318,340616,河北,2025,物理类
317,340928,河北,2025,物理类
316,341275,河北,2025,物理类
315,341596,河北,2025,物理类
314,341933,河北,2025,物理类
313,342278,河北,2025,物理类
312,342604,河北,2025,物理类
311,342935,河北,2025,物理类
310,343230,河北,2025,物理类
309,343566,河北,2025,物理类
308,343875,河北,2025,物理类
307,344185,河北,2025,物理类
306,344487,河北,2025,物理类
305,344820,河北,2025,物理类
304,345106,河北,2025,物理类
303,345410,河北,2025,物理类
302,345690,河北,2025,物理类
301,345961,河北,2025,物理类
300,346271,河北,2025,物理类
299,346566,河北,2025,物理类
298,346836,河北,2025,物理类
297,347080,河北,2025,物理类
296,347347,河北,2025,物理类
295,347580,河北,2025,物理类
