院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
嘉兴南湖学院,云南,历史类,2025,本科批B段,551,10653,3
中南林业科技大学,云南,历史类,2025,本科批B段,551,10653,28
广东技术师范大学,云南,历史类,2025,本科批B段,551,10653,8
西南医科大学,云南,历史类,2025,本科批B段,551,10653,5
北京物资学院,云南,历史类,2025,本科批B段,550,10904,
山西师范大学,云南,历史类,2025,本科批B段,550,10904,8
北华大学,云南,历史类,2025,本科批B段,550,10904,7
南京工程学院,云南,历史类,2025,本科批B段,550,10904,6
安徽财经大学,云南,历史类,2025,本科批B段,550,10904,45
湖北文理学院,云南,历史类,2025,本科批B段,550,10653,
湖南工业大学,云南,历史类,2025,本科批B段,550,10904,
北京交通大学,云南,历史类,2025,本科批B段,550,10654,5
北京联合大学,云南,历史类,2025,本科批B段,549,11180,
山东财经大学,云南,历史类,2025,本科批B段,549,11180,43
西北师范大学,云南,历史类,2025,本科批B段,549,11180,
宁夏大学,云南,历史类,2025,本科批B段,549,11180,14
天津商业大学,云南,历史类,2025,本科批B段,548,11404,17
西交利物浦大学,云南,历史类,2025,本科批B段,548,11404,52
浙江传媒学院,云南,历史类,2025,本科批B段,548,11404,
鲁东大学,云南,历史类,2025,本科批B段,547,11671,6
武汉轻工大学,云南,历史类,2025,本科批B段,547,11671,
中国刑事警察学院,云南,历史类,2025,本科提前批B段,547,11671,21
浙江外国语学院,云南,历史类,2025,本科批B段,546,11945,31
聊城大学,云南,历史类,2025,本科批B段,546,11945,8
中华女子学院,云南,历史类,2025,本科批B段,545,12232,29
重庆理工大学,云南,历史类,2025,本科批B段,545,12232,6
上海商学院,云南,历史类,2025,本科批B段,544,12529,2
中国民用航空飞行学院,云南,历史类,2025,本科批B段,544,12529,7
山西财经大学,云南,历史类,2025,本科批B段,543,12804,22
吉林警察学院,云南,历史类,2025,本科批B段,543,12804,
上海第二工业大学,云南,历史类,2025,本科批B段,543,12804,
江苏师范大学,云南,历史类,2025,本科批B段,543,12804,
海南大学,云南,历史类,2025,本科批B段,543,12804,
湖北第二师范学院,云南,历史类,2025,本科批B段,542,12804,
合肥大学,云南,历史类,2025,本科批B段,541,13403,
常州大学,云南,历史类,2025,本科批B段,540,13686,17
重庆第二师范学院,云南,历史类,2025,本科批B段,540,13686,
西南民族大学,云南,历史类,2025,本科批B段,540,13686,151
河北工程大学,云南,历史类,2025,本科批B段,539,13954,
浙江海洋大学,云南,历史类,2025,本科批B段,539,13954,10
山东第二医科大学,云南,历史类,2025,本科批B段,539,13954,12
临沂大学,云南,历史类,2025,本科批B段,539,13954,
徐州工程学院,云南,历史类,2025,本科批B段,539,13954,
江西中医药大学,云南,历史类,2025,本科批B段,538,13955,5
赣南师范大学,云南,历史类,2025,本科批B段,538,14239,13
河南大学,云南,历史类,2025,本科批B段,538,14239,
重庆医科大学,云南,历史类,2025,本科批B段,538,14239,
遵义医科大学,云南,历史类,2025,本科批B段,538,13954,7
江苏第二师范学院,云南,历史类,2025,本科批B段,538,14239,12
北京体育大学,云南,历史类,2025,本科批B段,537,14556,7
中国劳动关系学院,云南,历史类,2025,本科批B段,537,14556,
绍兴文理学院,云南,历史类,2025,本科批B段,537,14556,20
绵阳师范学院,云南,历史类,2025,本科批B段,537,14556,10
贵州财经大学,云南,历史类,2025,本科批B段,537,14556,
黑龙江中医药大学,云南,历史类,2025,本科批B段,535,15197,5
哈尔滨商业大学,云南,历史类,2025,本科批B段,535,15197,
华侨大学,云南,历史类,2025,本科批B段,535,15197,
厦门理工学院,云南,历史类,2025,本科批B段,535,15197,3
山东石油化工学院,云南,历史类,2025,本科批B段,535,15197,6
右江民族医学院,云南,历史类,2025,本科批B段,535,15197,1
台州学院,云南,历史类,2025,本科批B段,534,15517,14
青岛农业大学,云南,历史类,2025,本科批B段,534,15517,2
广西医科大学,云南,历史类,2025,本科批B段,534,15517,14
天津职业技术师范大学,云南,历史类,2025,本科批B段,533,15820,
福建江夏学院,云南,历史类,2025,本科批B段,533,15820,
海南师范大学,云南,历史类,2025,本科批B段,533,15820,59
咸阳师范学院,云南,历史类,2025,本科批B段,533,15820,10
苏州城市学院,云南,历史类,2025,本科批B段,533,15820,23
沈阳理工大学,云南,历史类,2025,本科批B段,532,16144,3
长春大学,云南,历史类,2025,本科批B段,532,16144,9
哈尔滨医科大学,云南,历史类,2025,本科批B段,532,15821,7
南京特殊教育师范学院,云南,历史类,2025,本科批B段,532,16144,22
湖州师范学院,云南,历史类,2025,本科批B段,532,15517,8
安徽中医药大学,云南,历史类,2025,本科批B段,532,16144,5
安庆师范大学,云南,历史类,2025,本科批B段,532,16144,5
山东交通学院,云南,历史类,2025,本科批B段,532,16144,14
湖南人文科技学院,云南,历史类,2025,本科批B段,532,16144,9
延安大学,云南,历史类,2025,本科批B段,532,16144,11
北京石油化工学院,云南,历史类,2025,本科批B段,531,16448,
金陵科技学院,云南,历史类,2025,本科批B段,531,16448,11
宿迁学院,云南,历史类,2025,本科批B段,531,16448,
湘南学院,云南,历史类,2025,本科批B段,531,16448,3
宜宾学院,云南,历史类,2025,本科批B段,531,16448,8
洛阳理工学院,云南,历史类,2025,本科批B段,530,16779,10
长沙师范学院,云南,历史类,2025,本科批B段,530,16449,4
韩山师范学院,云南,历史类,2025,本科批B段,530,16779,
内蒙古科技大学包头师范学院,云南,历史类,2025,本科批B段,529,16780,2
苏州工学院,云南,历史类,2025,本科批B段,529,16448,4
宜春学院,云南,历史类,2025,本科批B段,529,17078,7
南昌医学院,云南,历史类,2025,本科批B段,529,17078,
海南医科大学,云南,历史类,2025,本科批B段,529,17078,
天水师范大学,云南,历史类,2025,本科批B段,529,17078,
哈尔滨学院,云南,历史类,2025,本科批B段,528,17367,
江西农业大学,云南,历史类,2025,本科批B段,528,17367,
江西水利电力大学,云南,历史类,2025,本科批B段,528,17367,8
玉林师范学院,云南,历史类,2025,本科批B段,528,17367,
山西医科大学,云南,历史类,2025,本科批B段,526,18065,11
长沙学院,云南,历史类,2025,本科批B段,526,18065,9
安康学院,云南,历史类,2025,本科批B段,526,17367,4
太原师范学院,云南,历史类,2025,本科批B段,525,17696,
黑龙江科技大学,云南,历史类,2025,本科批B段,525,18415,
青岛理工大学,云南,历史类,2025,本科批B段,525,18415,
长治医学院,云南,历史类,2025,本科批B段,524,18713,3
沈阳大学,云南,历史类,2025,本科批B段,524,18415,5
北华航天工业学院,云南,历史类,2025,本科批B段,523,19044,10
山西传媒学院,云南,历史类,2025,本科批B段,523,19044,11
内蒙古财经大学,云南,历史类,2025,本科批B段,523,19044,16
湖北医药学院,云南,历史类,2025,本科批B段,523,19044,
贺州学院,云南,历史类,2025,本科批B段,523,19044,14
兰州财经大学,云南,历史类,2025,本科批B段,523,19044,
赣南科技学院,云南,历史类,2025,本科批B段,522,18713,
四川旅游学院,云南,历史类,2025,本科批B段,522,19410,6
防灾科技学院,云南,历史类,2025,本科批B段,521,19782,18
牡丹江师范学院,云南,历史类,2025,本科批B段,521,19782,10
新余学院,云南,历史类,2025,本科批B段,521,19782,12
滨州医学院,云南,历史类,2025,本科批B段,521,19782,
山东工商学院,云南,历史类,2025,本科批B段,521,19782,17
