分数,位次,省份,年份,科类
223,55698,辽宁,2025,历史类
222,55712,辽宁,2025,历史类
221,55734,辽宁,2025,历史类
220,55765,辽宁,2025,历史类
219,55788,辽宁,2025,历史类
218,55810,辽宁,2025,历史类
217,55832,辽宁,2025,历史类
216,55846,辽宁,2025,历史类
215,55860,辽宁,2025,历史类
214,55882,辽宁,2025,历史类
213,55900,辽宁,2025,历史类
212,55924,辽宁,2025,历史类
211,55942,辽宁,2025,历史类
210,55955,辽宁,2025,历史类
209,55966,辽宁,2025,历史类
208,55988,辽宁,2025,历史类
207,56002,辽宁,2025,历史类
206,56015,辽宁,2025,历史类
205,56026,辽宁,2025,历史类
204,56036,辽宁,2025,历史类
203,56046,辽宁,2025,历史类
202,56057,辽宁,2025,历史类
201,56071,辽宁,2025,历史类
200,56080,辽宁,2025,历史类
199,56092,辽宁,2025,历史类
198,56102,辽宁,2025,历史类
197,56112,辽宁,2025,历史类
196,56122,辽宁,2025,历史类
195,56131,辽宁,2025,历史类
194,56140,辽宁,2025,历史类
193,56150,辽宁,2025,历史类
192,56156,辽宁,2025,历史类
191,56164,辽宁,2025,历史类
190,56167,辽宁,2025,历史类
189,56172,辽宁,2025,历史类
188,56177,辽宁,2025,历史类
187,56184,辽宁,2025,历史类
186,56191,辽宁,2025,历史类
185,56196,辽宁,2025,历史类
184,56203,辽宁,2025,历史类
183,56211,辽宁,2025,历史类
182,56219,辽宁,2025,历史类
181,56222,辽宁,2025,历史类
180,56225,辽宁,2025,历史类
179,56230,辽宁,2025,历史类
178,56235,辽宁,2025,历史类
177,56238,辽宁,2025,历史类
176,56239,辽宁,2025,历史类
175,56242,辽宁,2025,历史类
174,56246,辽宁,2025,历史类
173,56251,辽宁,2025,历史类
172,56260,辽宁,2025,历史类
171,56263,辽宁,2025,历史类
170,56264,辽宁,2025,历史类
169,56267,辽宁,2025,历史类
168,56273,辽宁,2025,历史类
167,56280,辽宁,2025,历史类
166,56284,辽宁,2025,历史类
165,56286,辽宁,2025,历史类
164,56286,辽宁,2025,历史类
163,56289,辽宁,2025,历史类
162,56289,辽宁,2025,历史类
161,56291,辽宁,2025,历史类
160,56294,辽宁,2025,历史类
159,56296,辽宁,2025,历史类
158,56297,辽宁,2025,历史类
157,56302,辽宁,2025,历史类
156,56307,辽宁,2025,历史类
155,56310,辽宁,2025,历史类
154,56313,辽宁,2025,历史类
153,56316,辽宁,2025,历史类
152,56317,辽宁,2025,历史类
151,56321,辽宁,2025,历史类
150,56324,辽宁,2025,历史类
707,11,辽宁,2025,物理类
706,13,辽宁,2025,物理类
705,16,辽宁,2025,物理类
704,19,辽宁,2025,物理类
703,19,辽宁,2025,物理类
702,20,辽宁,2025,物理类
701,24,辽宁,2025,物理类
700,29,辽宁,2025,物理类
699,35,辽宁,2025,物理类
