院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
合肥大学,四川,历史类,2025,本科批B段,549,20526,
南昌航空大学,四川,历史类,2025,本科批B段,549,20526,13
曲阜师范大学,四川,历史类,2025,本科批B段,549,20526,
陕西理工大学,四川,历史类,2025,本科批B段,549,20526,
铜陵学院,四川,历史类,2025,本科批B段,548,20967,5
云南农业大学,四川,历史类,2025,本科批B段,548,20967,
河北医科大学,四川,历史类,2025,本科批B段,547,21412,
东北石油大学,四川,历史类,2025,本科批B段,547,21412,16
南京体育学院,四川,历史类,2025,本科批B段,547,21412,
浙江海洋大学,四川,历史类,2025,本科批B段,547,21412,12
临沂大学,四川,历史类,2025,本科批B段,547,21412,
广西中医药大学赛恩斯新医药学院,四川,历史类,2025,本科批B段,547,20967,
海南师范大学,四川,历史类,2025,本科批B段,547,21412,85
深圳技术大学,四川,历史类,2025,本科批B段,547,21412,9
延安大学,四川,历史类,2025,本科批B段,547,20967,4
安庆师范大学,四川,历史类,2025,本科批B段,546,21880,10
山东理工大学,四川,历史类,2025,本科批B段,546,21880,
中原工学院,四川,历史类,2025,本科批B段,546,21880,
成都师范学院,四川,历史类,2025,本科批B段,546,21880,
江苏第二师范学院,四川,历史类,2025,本科批B段,545,22376,10
浙江师范大学,四川,历史类,2025,本科批B段,545,22376,36
山东农业大学,四川,历史类,2025,本科批B段,545,22376,
山东石油化工学院,四川,历史类,2025,本科批B段,545,22376,5
重庆第二师范学院,四川,历史类,2025,本科批B段,545,22376,
内蒙古财经大学,四川,历史类,2025,本科批B段,544,22838,
吉林警察学院,四川,历史类,2025,本科批B段,544,22838,
温州理工学院,四川,历史类,2025,本科批B段,544,22838,
河南理工大学,四川,历史类,2025,本科批B段,544,22838,11
沈阳理工大学,四川,历史类,2025,本科批B段,543,23302,8
沈阳大学,四川,历史类,2025,本科批B段,543,23302,13
辽宁师范大学,四川,历史类,2025,本科批B段,543,23302,43
北京体育大学,四川,历史类,2025,本科批B段,543,23302,
绍兴文理学院,四川,历史类,2025,本科批B段,543,23302,20
河南师范大学,四川,历史类,2025,本科批B段,543,23302,
内江师范学院,四川,历史类,2025,本科批B段,543,22838,734
上海商学院,四川,历史类,2025,本科批B段,542,23750,
苏州城市学院,四川,历史类,2025,本科批B段,542,23750,50
遵义医科大学,四川,历史类,2025,本科批B段,542,23750,7
西南民族大学,四川,历史类,2025,本科批B段,541,24236,247
江西农业大学,四川,历史类,2025,本科批B段,541,24236,
大理大学,四川,历史类,2025,本科批B段,541,24236,20
哈尔滨商业大学,四川,历史类,2025,本科批B段,540,24731,
金陵科技学院,四川,历史类,2025,本科批B段,540,24731,11
湖北第二师范学院,四川,历史类,2025,本科批B段,540,24731,
绵阳师范学院,四川,历史类,2025,本科提前批B段,540,24731,
北华大学,四川,历史类,2025,本科批B段,539,25206,
徐州工程学院,四川,历史类,2025,本科批B段,539,25206,
湖州师范学院,四川,历史类,2025,本科批B段,539,25206,14
赣南师范大学,四川,历史类,2025,本科批B段,539,25206,24
西南医科大学,四川,历史类,2025,本科批B段,539,25206,
黑龙江大学,四川,历史类,2025,本科批B段,538,25709,
长春大学,四川,历史类,2025,本科批B段,537,25206,10
广西医科大学,四川,历史类,2025,本科批B段,537,26218,
西安文理学院,四川,历史类,2025,本科批B段,537,26218,8
石家庄铁道大学四方学院,四川,历史类,2025,本科批B段,536,26727,1
黑龙江中医药大学,四川,历史类,2025,本科批B段,536,26727,8
台州学院,四川,历史类,2025,本科批B段,536,26727,10
福建江夏学院,四川,历史类,2025,本科批B段,536,26727,
赣南科技学院,四川,历史类,2025,本科批B段,536,26727,
怀化学院,四川,历史类,2025,本科批B段,536,26218,
广西师范大学,四川,历史类,2025,本科批B段,536,26727,
榆林学院,四川,历史类,2025,本科批B段,536,25709,
山西农业大学,四川,历史类,2025,本科批B段,535,27268,
山西医科大学,四川,历史类,2025,本科批B段,535,27268,7
哈尔滨师范大学,四川,历史类,2025,本科批B段,535,27268,
宿迁学院,四川,历史类,2025,本科批B段,535,27268,
保山学院,四川,历史类,2025,本科批B段,535,27268,3
云南民族大学,四川,历史类,2025,本科批B段,535,27268,
宁夏师范大学,四川,历史类,2025,本科批B段,535,27268,28
长治医学院,四川,历史类,2025,本科批B段,534,27829,4
苏州工学院,四川,历史类,2025,本科批B段,534,27829,27
北方民族大学,四川,历史类,2025,本科批B段,534,27829,
长沙学院,四川,历史类,2025,本科批B段,534,27829,5
桂林理工大学,四川,历史类,2025,本科批B段,534,27829,
四川外国语大学,四川,历史类,2025,本科批B段,534,27829,
黑龙江大学,四川,历史类,2025,本科批（高校专项）,534,27829,
南京特殊教育师范学院,四川,历史类,2025,本科批B段,533,28339,26
湖州学院,四川,历史类,2025,本科批B段,533,28339,42
江西水利电力大学,四川,历史类,2025,本科批B段,533,28339,
鲁东大学,四川,历史类,2025,本科批B段,533,28339,
皖西学院,四川,历史类,2025,本科批B段,533,28339,
黑龙江科技大学,四川,历史类,2025,本科批B段,532,28838,
上海中医药大学,四川,历史类,2025,本科批B段,532,28838,
山东农业工程学院,四川,历史类,2025,本科批B段,532,28838,13
北华航天工业学院,四川,历史类,2025,本科批B段,531,29369,14
长春理工大学,四川,历史类,2025,本科批B段,531,29369,
衢州学院,四川,历史类,2025,本科批B段,531,28339,15
湘南学院,四川,历史类,2025,本科批B段,531,29369,5
广西科技大学,四川,历史类,2025,本科批B段,531,29369,11
玉溪师范学院,四川,历史类,2025,本科批B段,531,29369,6
昆明学院,四川,历史类,2025,本科批B段,531,29369,18
兰州财经大学,四川,历史类,2025,本科批B段,531,29369,
山西师范大学,四川,历史类,2025,本科批B段,530,29871,
宜春学院,四川,历史类,2025,本科批B段,530,29871,8
湖北文理学院,四川,历史类,2025,本科批B段,530,29871,
湖北理工学院,四川,历史类,2025,本科批B段,530,29369,
湖北医药学院,四川,历史类,2025,本科批B段,530,29871,
湖南科技学院,四川,历史类,2025,本科批B段,530,28838,
韩山师范学院,四川,历史类,2025,本科批B段,530,29871,
玉林师范学院,四川,历史类,2025,本科批B段,530,29871,
天水师范大学,四川,历史类,2025,本科批B段,530,29871,
河北工程大学,四川,历史类,2025,本科批B段,529,30453,
浙江万里学院,四川,历史类,2025,本科批B段,529,30453,
河南工程学院,四川,历史类,2025,本科批B段,529,30453,
右江民族医学院,四川,历史类,2025,本科批B段,529,30453,1
川北医学院,四川,历史类,2025,本科批B段,529,29871,
攀枝花学院,四川,历史类,2025,本科批B段,529,30453,666
宝鸡文理学院,四川,历史类,2025,本科批B段,529,30453,12
中国人民公安大学,四川,历史类,2025,本科提前批A段,529,30453,
天津农学院,四川,历史类,2025,本科批B段,528,31015,26
天津职业技术师范大学,四川,历史类,2025,本科批B段,528,31015,
太原师范学院,四川,历史类,2025,本科批B段,528,31015,
吉林医药学院,四川,历史类,2025,本科批B段,528,31015,
齐齐哈尔大学,四川,历史类,2025,本科批B段,528,31015,
新余学院,四川,历史类,2025,本科批B段,528,30453,11
山东交通学院,四川,历史类,2025,本科批B段,528,31015,18
防灾科技学院,四川,历史类,2025,本科批B段,528,31015,
