分数,位次,省份,年份,科类
316,66524,重庆,2025,历史类
315,66658,重庆,2025,历史类
314,66826,重庆,2025,历史类
313,66997,重庆,2025,历史类
312,67146,重庆,2025,历史类
311,67289,重庆,2025,历史类
310,67441,重庆,2025,历史类
309,67575,重庆,2025,历史类
308,67696,重庆,2025,历史类
307,67844,重庆,2025,历史类
306,67968,重庆,2025,历史类
305,68108,重庆,2025,历史类
304,68235,重庆,2025,历史类
303,68346,重庆,2025,历史类
302,68472,重庆,2025,历史类
301,68592,重庆,2025,历史类
300,68711,重庆,2025,历史类
299,68813,重庆,2025,历史类
298,68918,重庆,2025,历史类
297,69031,重庆,2025,历史类
296,69138,重庆,2025,历史类
295,69247,重庆,2025,历史类
294,69351,重庆,2025,历史类
293,69460,重庆,2025,历史类
292,69556,重庆,2025,历史类
291,69656,重庆,2025,历史类
290,69776,重庆,2025,历史类
289,69867,重庆,2025,历史类
288,69942,重庆,2025,历史类
287,70040,重庆,2025,历史类
286,70133,重庆,2025,历史类
285,70213,重庆,2025,历史类
284,70306,重庆,2025,历史类
283,70404,重庆,2025,历史类
282,70490,重庆,2025,历史类
281,70571,重庆,2025,历史类
280,70645,重庆,2025,历史类
279,70722,重庆,2025,历史类
278,70817,重庆,2025,历史类
277,70879,重庆,2025,历史类
276,70957,重庆,2025,历史类
275,71040,重庆,2025,历史类
274,71105,重庆,2025,历史类
273,71190,重庆,2025,历史类
272,71261,重庆,2025,历史类
271,71329,重庆,2025,历史类
270,71376,重庆,2025,历史类
269,71439,重庆,2025,历史类
268,71500,重庆,2025,历史类
267,71562,重庆,2025,历史类
266,71621,重庆,2025,历史类
265,71688,重庆,2025,历史类
264,71748,重庆,2025,历史类
263,71800,重庆,2025,历史类
262,71840,重庆,2025,历史类
261,71890,重庆,2025,历史类
260,71939,重庆,2025,历史类
259,71974,重庆,2025,历史类
258,72019,重庆,2025,历史类
257,72064,重庆,2025,历史类
256,72108,重庆,2025,历史类
255,72153,重庆,2025,历史类
254,72191,重庆,2025,历史类
253,72229,重庆,2025,历史类
252,72287,重庆,2025,历史类
251,72323,重庆,2025,历史类
250,72365,重庆,2025,历史类
249,72403,重庆,2025,历史类
248,72453,重庆,2025,历史类
247,72486,重庆,2025,历史类
246,72508,重庆,2025,历史类
245,72536,重庆,2025,历史类
244,72562,重庆,2025,历史类
243,72596,重庆,2025,历史类
242,72628,重庆,2025,历史类
241,72665,重庆,2025,历史类
240,72684,重庆,2025,历史类
239,72713,重庆,2025,历史类
238,72744,重庆,2025,历史类
237,72762,重庆,2025,历史类
236,72783,重庆,2025,历史类
235,72809,重庆,2025,历史类
234,72835,重庆,2025,历史类
233,72857,重庆,2025,历史类
232,72875,重庆,2025,历史类
231,72889,重庆,2025,历史类
230,72909,重庆,2025,历史类
229,72925,重庆,2025,历史类
228,72937,重庆,2025,历史类
227,72949,重庆,2025,历史类
226,72967,重庆,2025,历史类
225,72988,重庆,2025,历史类
224,73003,重庆,2025,历史类
223,73018,重庆,2025,历史类
222,73031,重庆,2025,历史类
221,73050,重庆,2025,历史类
220,73067,重庆,2025,历史类
219,73079,重庆,2025,历史类
218,73091,重庆,2025,历史类
217,73112,重庆,2025,历史类
216,73124,重庆,2025,历史类
215,73134,重庆,2025,历史类
214,73143,重庆,2025,历史类
213,73155,重庆,2025,历史类
212,73161,重庆,2025,历史类
211,73167,重庆,2025,历史类
210,73175,重庆,2025,历史类
209,73188,重庆,2025,历史类
208,73194,重庆,2025,历史类
207,73198,重庆,2025,历史类
206,73208,重庆,2025,历史类
205,73219,重庆,2025,历史类
204,73229,重庆,2025,历史类
203,73239,重庆,2025,历史类
202,73247,重庆,2025,历史类
201,73259,重庆,2025,历史类
200,73269,重庆,2025,历史类
199,73276,重庆,2025,历史类
198,73280,重庆,2025,历史类
197,73285,重庆,2025,历史类
196,73290,重庆,2025,历史类
195,73297,重庆,2025,历史类
194,73306,重庆,2025,历史类
193,73312,重庆,2025,历史类
192,73319,重庆,2025,历史类
191,73325,重庆,2025,历史类
190,73333,重庆,2025,历史类
189,73338,重庆,2025,历史类
188,73344,重庆,2025,历史类
187,73348,重庆,2025,历史类
186,73350,重庆,2025,历史类
185,73352,重庆,2025,历史类
184,73358,重庆,2025,历史类
183,73362,重庆,2025,历史类
182,73366,重庆,2025,历史类
181,73369,重庆,2025,历史类
180,73373,重庆,2025,历史类
681,159,重庆,2025,物理类
680,176,重庆,2025,物理类
679,195,重庆,2025,物理类
678,217,重庆,2025,物理类
677,244,重庆,2025,物理类
676,276,重庆,2025,物理类
675,305,重庆,2025,物理类
674,330,重庆,2025,物理类
673,374,重庆,2025,物理类
