院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
西南民族大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,456,,8
湘潭大学,新疆,历史类,2025,本科一批,456,3851,24
西南科技大学,新疆,历史类,2025,本科一批,456,3851,
安徽财经大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,455,,3
河南财经政法大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,455,,5
长春理工大学,新疆,历史类,2025,本科一批,455,3900,
重庆交通大学,新疆,历史类,2025,本科一批,455,3739,11
中国刑事警察学院,新疆,历史类,2025,本科提前批,455,,5
天津工业大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,454,,
四川师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,454,,
新疆大学,新疆,历史类,2025,本科一批,454,3950,
海南师范大学,新疆,历史类,2025,本科一批,454,3950,32
集美大学,新疆,历史类,2025,本科二批,454,3950,8
郑州轻工业大学,新疆,历史类,2025,本科二批,454,3950,
上海海洋大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,453,3997,
浙江农林大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,453,,
天津师范大学,新疆,历史类,2025,本科一批,453,3997,
湖北大学,新疆,历史类,2025,本科一批,453,3997,
上海政法学院,新疆,历史类,2025,本科一批,453,,
贵州大学,新疆,历史类,2025,高校专项计划批,453,,
青岛科技大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,452,,2
海南师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,452,,3
山西师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,452,,1
青岛大学,新疆,历史类,2025,本科一批,452,4050,
西交利物浦大学,新疆,历史类,2025,本科一批,452,4050,20
常州大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,451,,10
石河子大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,451,,
集美大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,451,,8
安徽财经大学,新疆,历史类,2025,本科一批,451,4108,26
